site_number,frame_index,frame_id,run_id,source_sequence,source_frame_index,timestamp_ns,scan_path,pose_path,transform_path,global_frame,tx,ty,tz,qx,qy,qz,qw,stage_origin_x_m,stage_origin_y_m,stage_yaw_deg,quality_flag,sensor_config_id
147,1487,001487,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,146,529066694259,scans/001487.npy,poses/001487.npy,transforms/001487.npz,global_dem,781.4605459363681,-5489.001590655576,9.948219932817228,-0.0009308774261595111,-0.10605467998885963,-0.0007880982672118905,0.9943595512795155,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
148,1488,001488,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,147,532150027753,scans/001488.npy,poses/001488.npy,transforms/001488.npz,global_dem,782.4453163397777,-5488.9955791164675,10.161565887236037,-0.006162959806886498,-0.1054645264057594,-0.0019529945190925263,0.9944020501833432,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
149,1489,001489,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,148,535300027918,scans/001489.npy,poses/001489.npy,transforms/001489.npz,global_dem,783.4506355065046,-5488.992372245736,10.380918064971784,-0.01023690042319151,-0.10622708297496895,-0.0002847095750317928,0.9942891589737931,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
150,1490,001490,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,149,538466694749,scans/001490.npy,poses/001490.npy,transforms/001490.npz,global_dem,784.4605387228094,-5488.993333644493,10.603269427628359,-0.009780378759795106,-0.1043630460569976,-0.0031418940386646835,0.9944862127304077,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
151,1491,001491,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,150,541550028244,scans/001491.npy,poses/001491.npy,transforms/001491.npz,global_dem,785.4510577359393,-5488.996752682305,10.807043924691307,-0.009454908420433004,-0.09904301100186047,0.0018666959079012902,0.9950364828109741,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
152,1492,001492,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,151,544666695073,scans/001492.npy,poses/001492.npy,transforms/001492.npz,global_dem,786.451033676397,-5488.994172694579,10.999323529483615,-0.004860694716956448,-0.0956222626055593,0.003813520745796077,0.9953985199911558,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
153,1493,001493,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,152,547783361902,scans/001493.npy,poses/001493.npy,transforms/001493.npz,global_dem,787.4527763091679,-5488.991613216184,11.18755351312713,-0.002836660906041971,-0.09528906212108959,0.0008379503919167052,0.9954452500434808,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
154,1494,001494,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,153,550916695399,scans/001494.npy,poses/001494.npy,transforms/001494.npz,global_dem,788.4617511506432,-5488.977777580064,11.372717601385737,-0.008973816828296842,-0.09026331090728637,-0.009561119041150055,0.9958316074107448,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
155,1495,001495,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,154,554066695563,scans/001495.npy,poses/001495.npy,transforms/001495.npz,global_dem,789.4819763779533,-5488.989698145682,11.549031533948167,-0.009747465856787024,-0.08557039715847824,-0.006623059584933075,0.9962624298452921,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
156,1496,001496,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,155,557183362392,scans/001496.npy,poses/001496.npy,transforms/001496.npz,global_dem,790.4961308194479,-5488.992053323246,11.712506689424877,-0.012995293533076595,-0.07943454264113439,-0.001046131417343561,0.9967548251152039,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
157,1497,001497,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,156,560300029221,scans/001497.npy,poses/001497.npy,transforms/001497.npz,global_dem,791.5145972384942,-5488.9883807774795,11.863835416137057,-0.014960565430758063,-0.07111554780551234,-0.0006984504839323644,0.9973556399345398,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
158,1498,001498,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,157,563416696051,scans/001498.npy,poses/001498.npy,transforms/001498.npz,global_dem,792.5249376405873,-5488.981243733909,12.007795447563868,-0.017897072751434553,-0.07222498934021283,-0.002204730983820892,0.9972253430709757,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
159,1499,001499,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,158,566516696212,scans/001499.npy,poses/001499.npy,transforms/001499.npz,global_dem,793.5140255398549,-5488.979286063395,12.161633785489945,-0.018878050083353425,-0.08078950325780357,-0.0012332316732844865,0.9965516316418572,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
160,1500,001500,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,159,569616696374,scans/001500.npy,poses/001500.npy,transforms/001500.npz,global_dem,794.4986041983772,-5488.983489426318,12.324112488514857,-0.013321440425725741,-0.08462214280081772,0.003580809395321614,0.9963176250457764,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
161,1501,001501,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,160,572850029876,scans/001501.npy,poses/001501.npy,transforms/001501.npz,global_dem,795.5158100217254,-5488.969733478925,12.499864219460243,-0.021674638645412116,-0.0868226502898345,-0.00987487537361969,0.9959390163421631,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
162,1502,001502,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,161,579233363542,scans/001502.npy,poses/001502.npy,transforms/001502.npz,global_dem,796.5135878585855,-5488.962667985149,12.669966691659146,-0.03989516221760851,-0.08845286126613969,-0.012241210999680794,0.9952058179686879,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
163,1503,001503,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,162,583683363774,scans/001503.npy,poses/001503.npy,transforms/001503.npz,global_dem,797.455074990314,-5489.28019080127,12.863649245696285,-0.01851540979138299,-0.09885598030211411,-0.3139548183122658,0.9440958885713238,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
164,1504,001504,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,163,587033363949,scans/001504.npy,poses/001504.npy,transforms/001504.npz,global_dem,798.1523353877491,-5490.032735647082,13.038610294976053,0.00022974920315970795,-0.07435426210200549,-0.43212234453608606,0.8987444966592041,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
165,1505,001505,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,164,590133364111,scans/001505.npy,poses/001505.npy,transforms/001505.npz,global_dem,798.7891748082674,-5490.833600551593,13.161694813491083,0.015490315762169443,-0.07154861794955883,-0.4013138687519233,0.9130104184150696,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
166,1506,001506,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,165,593233364272,scans/001506.npy,poses/001506.npy,transforms/001506.npz,global_dem,799.4666731796812,-5491.566348657955,13.278957397543307,0.025466408600636464,-0.08642382407436455,-0.3740970246099562,0.9230026006698608,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
167,1507,001507,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,166,596833364460,scans/001507.npy,poses/001507.npy,transforms/001507.npz,global_dem,800.1714792323805,-5492.278724977434,13.420612124744286,0.03543535376791361,-0.09803200411447706,-0.3684593960955759,0.9237812161445618,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
168,1508,001508,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,167,603233364794,scans/001508.npy,poses/001508.npy,transforms/001508.npz,global_dem,800.9328210951752,-5492.936402056335,13.58892089878374,0.016598011782098597,-0.10265557458364084,-0.23386064120268923,0.9666930947865775,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
169,1509,001509,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,168,606966698322,scans/001509.npy,poses/001509.npy,transforms/001509.npz,global_dem,801.92467838996,-5493.121168189675,13.787890939002123,-0.0001873405867789817,-0.10412787648708259,0.0009960620244375703,0.9945634007453918,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
170,1510,001510,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,169,610116698486,scans/001510.npy,poses/001510.npy,transforms/001510.npz,global_dem,802.9153157892221,-5493.069623726448,13.98313845540616,0.013073641903156887,-0.11114532494169871,0.04440074052425799,0.9927257279187891,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
171,1511,001511,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,170,613316698653,scans/001511.npy,poses/001511.npy,transforms/001511.npz,global_dem,803.9443263754234,-5492.993936711441,14.185480193529006,-0.0006894877280434619,-0.10225430115417507,0.008600141651914363,0.9947208754548741,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
172,1512,001512,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,171,616400032147,scans/001512.npy,poses/001512.npy,transforms/001512.npz,global_dem,804.9248989024969,-5492.968237410051,14.381257053753254,-0.021903175211665987,-0.1084079664096914,-0.004293374599481425,0.9938558902925066,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
173,1513,001513,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,172,620066699005,scans/001513.npy,poses/001513.npy,transforms/001513.npz,global_dem,805.9098587716506,-5492.9597002001665,14.60551117958029,-0.03216482309940924,-0.1102477551445996,-0.009462871751239698,0.9933384673407044,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
174,1514,001514,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,173,626633366014,scans/001514.npy,poses/001514.npy,transforms/001514.npz,global_dem,806.911169611989,-5493.003126387171,14.822944251452574,-0.03211835113046849,-0.09438479520241215,-0.11637409073625288,0.9881887435913086,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
175,1515,001515,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,174,630216699535,scans/001515.npy,poses/001515.npy,transforms/001515.npz,global_dem,807.6915708713464,-5493.620771683828,15.012324588314158,0.0072210899310651494,-0.11039131671620825,-0.3941787593444928,0.912351203613776,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
176,1516,001516,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,175,633416699701,scans/001516.npy,poses/001516.npy,transforms/001516.npz,global_dem,808.3527456889401,-5494.38515102143,15.213846995315938,0.00725987251730786,-0.11842786956066308,-0.39928798930825765,0.9091156337653223,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
177,1517,001517,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,176,636466699860,scans/001517.npy,poses/001517.npy,transforms/001517.npz,global_dem,809.0881983619931,-5495.1377861781075,15.385729004970145,0.0090992634895982,-0.054838451183322395,-0.38018060018661987,0.9232403039932252,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
178,1518,001518,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,177,639533366687,scans/001518.npy,poses/001518.npy,transforms/001518.npz,global_dem,809.8315196937416,-5495.843253096362,15.444505954649111,-0.0042649202195570775,-0.03140564939509297,-0.3864776669872335,0.9217540390807617,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
179,1519,001519,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,178,642733366854,scans/001519.npy,poses/001519.npy,transforms/001519.npz,global_dem,810.534486427885,-5496.534275324428,15.538524575348,-0.032634657838724844,-0.07554849225320456,-0.3791536531045817,0.9216669201850891,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
180,1520,001520,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,179,645900033686,scans/001520.npy,poses/001520.npy,transforms/001520.npz,global_dem,811.2403138368866,-5497.237748880063,15.708093359663426,-0.03700473415803425,-0.09422792783948204,-0.3818030542937991,0.9186828478843484,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
181,1521,001521,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,180,649016700515,scans/001521.npy,poses/001521.npy,transforms/001521.npz,global_dem,811.9326486801724,-5497.919374937028,15.909898534582394,-0.05166351929004967,-0.10015038720367503,-0.3816991280435327,0.9173911686779678,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
182,1522,001522,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,181,655433367516,scans/001522.npy,poses/001522.npy,transforms/001522.npz,global_dem,812.6502435268895,-5498.652392667269,16.112714631627874,-0.032767246270123104,-0.0889930695963967,-0.37214014653131305,0.9233191498476228,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
183,1523,001523,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,182,659066701039,scans/001523.npy,poses/001523.npy,transforms/001523.npz,global_dem,813.5682726107008,-5499.032171901528,16.270009837714614,-0.04011374870087816,-0.06845517640513253,-0.04878452332579794,0.9956529748222418,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
184,1524,001524,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,183,662233367871,scans/001524.npy,poses/001524.npy,transforms/001524.npz,global_dem,814.606790291306,-5499.009125390107,16.383402204750354,-0.03468833682288763,-0.04909510734882463,0.030404214907891063,0.9977284066511809,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
185,1525,001525,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,184,665366701368,scans/001525.npy,poses/001525.npy,transforms/001525.npz,global_dem,815.6593001307242,-5498.959587891724,16.454439962346264,-0.026841013058156744,-0.024156517440045284,0.010267132241576347,0.9992950558662415,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
186,1526,001526,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,185,668550034867,scans/001526.npy,poses/001526.npy,transforms/001526.npz,global_dem,816.6692284835049,-5498.977466344482,16.50832801851004,-0.009275271572129113,-0.05520254448096634,-0.0035168051079307295,0.9984259013576937,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
187,1527,001527,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,186,671800035037,scans/001527.npy,poses/001527.npy,transforms/001527.npz,global_dem,817.6732584817839,-5498.970650430072,16.656225294887996,-0.022122844245441472,-0.09027917511106794,-0.014058872917502364,0.9955714933625042,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
188,1528,001528,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,187,674900035198,scans/001528.npy,poses/001528.npy,transforms/001528.npz,global_dem,818.6739393559283,-5498.964217057497,16.844415066778044,-0.03667080286706407,-0.08264977734521033,-0.0097893731322811,0.9958556294441223,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
189,1529,001529,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,188,678100035365,scans/001529.npy,poses/001529.npy,transforms/001529.npz,global_dem,819.6836980461107,-5498.956148619908,16.98664890287163,-0.044569615611087236,-0.06055362606756645,-0.012678879389661234,0.9970887893020218,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
190,1530,001530,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,189,684583369037,scans/001530.npy,poses/001530.npy,transforms/001530.npz,global_dem,820.696860274501,-5498.970567904416,17.10777195844163,-0.04308680343625124,-0.06485177531745645,-0.048383785985843586,0.9957895278930664,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
191,1531,001531,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,190,688483369240,scans/001531.npy,poses/001531.npy,transforms/001531.npz,global_dem,821.5835304307703,-5499.404555491369,17.255843942541166,-0.028326808147875606,-0.07953430412995931,-0.3695340090578395,0.92537370967429,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
192,1532,001532,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,191,691600036069,scans/001532.npy,poses/001532.npy,transforms/001532.npz,global_dem,822.2391306451345,-5500.145289452003,17.4197245946471,-0.026700804207923912,-0.07731307195030573,-0.42255138899303774,0.9026406148741101,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
193,1533,001533,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,192,694716702898,scans/001533.npy,poses/001533.npy,transforms/001533.npz,global_dem,822.8785502729111,-5500.896812445187,17.590580699492488,-0.022159840509948285,-0.07869083998124093,-0.3937652736429762,0.9155684586334834,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
194,1534,001534,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,193,697816703060,scans/001534.npy,poses/001534.npy,transforms/001534.npz,global_dem,823.598676780502,-5501.605843634481,17.744092634445938,-0.03329380571560231,-0.061982185355438944,-0.3825818388349343,0.9212387680689607,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
195,1535,001535,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,194,701650036593,scans/001535.npy,poses/001535.npy,transforms/001535.npz,global_dem,824.3095352395991,-5502.309965776569,17.88924753800599,-0.033419412855560264,-0.06241528059295097,-0.379232126489436,0.9225890037450009,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
196,1536,001536,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,195,707766703579,scans/001536.npy,poses/001536.npy,transforms/001536.npz,global_dem,825.0903489117717,-5502.942341038554,18.032216369101896,-0.03920412172114741,-0.0709169218669857,-0.21012218583512213,0.9743112921714783,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
197,1537,001537,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,196,712016703801,scans/001537.npy,poses/001537.npy,transforms/001537.npz,global_dem,826.0779615640893,-5503.031188604056,18.162113605537353,-0.05313652424061561,-0.06852763670292565,0.01658269735239074,0.9960951194278874,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
198,1538,001538,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,197,718433370802,scans/001538.npy,poses/001538.npy,transforms/001538.npz,global_dem,827.0796687756782,-5503.062446333706,18.308664441069666,-0.04034429517495888,-0.08644366109697715,-0.17303044775830875,0.9802858233451843,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
199,1539,001539,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,198,722316704338,scans/001539.npy,poses/001539.npy,transforms/001539.npz,global_dem,827.8696674538717,-5503.651070073286,18.50135731573556,-0.024817927291623642,-0.10022410469562679,-0.366107885392186,0.9248265867591446,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
200,1540,001540,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,199,727250037929,scans/001540.npy,poses/001540.npy,transforms/001540.npz,global_dem,828.5127215317019,-5504.415405841557,18.704747821151475,-0.011224083971655517,-0.09920889827081127,-0.4327191533041259,0.8959831185946806,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
201,1541,001541,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,200,732950038226,scans/001541.npy,poses/001541.npy,transforms/001541.npz,global_dem,829.2735366595855,-5505.068929420453,18.896995670508616,-0.024120155625505138,-0.09194020825751396,-0.15436747938982812,0.9834306775289234,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
202,1542,001542,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,201,738050038492,scans/001542.npy,poses/001542.npy,transforms/001542.npz,global_dem,830.2642054857657,-5505.0516260312415,19.06662815750577,-0.05631024890524058,-0.081588906841289,0.047494115066830586,0.993939995765686,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
203,1543,001543,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,202,743933372132,scans/001543.npy,poses/001543.npy,transforms/001543.npz,global_dem,831.2756565770155,-5505.1213457694885,19.242691638683926,-0.039604596724588124,-0.08761017844963334,-0.21776214436873148,0.9712546427329127,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
204,1544,001544,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,203,747950039008,scans/001544.npy,poses/001544.npy,transforms/001544.npz,global_dem,832.0429250554165,-5505.7713734235485,19.43289573856061,-0.025065915880969094,-0.09151800853352128,-0.447512796591003,0.8892291329361663,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
205,1545,001545,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,204,751100039172,scans/001545.npy,poses/001545.npy,transforms/001545.npz,global_dem,832.6270026640334,-5506.582951830445,19.610007231699576,-0.025819695256706684,-0.09378363156563313,-0.43373832129110673,0.8957728743553163,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
206,1546,001546,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,205,754283372672,scans/001546.npy,poses/001546.npy,transforms/001546.npz,global_dem,833.2962935202559,-5507.32991095244,19.804189956758034,-0.032483367428995054,-0.0971841868791601,-0.3822147826929638,0.9183746101412429,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
207,1547,001547,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,206,757350039498,scans/001547.npy,poses/001547.npy,transforms/001547.npz,global_dem,834.0086401355546,-5508.029230884584,19.994474949371494,-0.030158493215541753,-0.0857691033309204,-0.3770837550014877,0.9217060094817415,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
208,1548,001548,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,207,760433372993,scans/001548.npy,poses/001548.npy,transforms/001548.npz,global_dem,834.7337442548587,-5508.743083088872,20.152254028031575,-0.02524563669869273,-0.07228639281483158,-0.37793662460944594,0.9226598739624023,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
209,1549,001549,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,208,763500039819,scans/001549.npy,poses/001549.npy,transforms/001549.npz,global_dem,835.4354498254113,-5509.466719385277,20.296640108993913,-0.006412566413403233,-0.06638278397884731,-0.37661192381019065,0.9239673499789907,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
210,1550,001550,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,209,766566706646,scans/001550.npy,poses/001550.npy,transforms/001550.npz,global_dem,836.1464513644999,-5510.161467170021,20.42845042829832,-0.01495708302061077,-0.06778155646840506,-0.3787458394954003,0.9228941084085213,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
211,1551,001551,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,210,769633373472,scans/001551.npy,poses/001551.npy,transforms/001551.npz,global_dem,836.8517040445106,-5510.850973095322,20.569261462461018,-0.03137700585217758,-0.07012824057783193,-0.38173847891426055,0.9210717925837469,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
212,1552,001552,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,211,772700040299,scans/001552.npy,poses/001552.npy,transforms/001552.npz,global_dem,837.5721949874,-5511.560447933288,20.709396033239017,-0.03524473444483652,-0.05657476999430717,-0.3843072895307257,0.9207958575642873,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
213,1553,001553,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,212,775750040458,scans/001553.npy,poses/001553.npy,transforms/001553.npz,global_dem,838.283813117716,-5512.272513346713,20.830592332268324,-0.0316429027882988,-0.04768043238860282,-0.3837863427095511,0.9216470833350439,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
214,1554,001554,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,213,778800040617,scans/001554.npy,poses/001554.npy,transforms/001554.npz,global_dem,838.9777891310795,-5512.968495414629,20.941556094802714,-0.0362901413557532,-0.061764609843598606,-0.38420396434944554,0.9204648132272182,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
215,1555,001555,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,214,781966707449,scans/001555.npy,poses/001555.npy,transforms/001555.npz,global_dem,839.7047412784879,-5513.687425673829,21.08548875441531,-0.0442519769742676,-0.06568082391461756,-0.3845563388526064,0.9196978928713739,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
216,1556,001556,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,215,786216707671,scans/001556.npy,poses/001556.npy,transforms/001556.npz,global_dem,840.4086112953196,-5514.404045448131,21.232210323260077,-0.03074955392312852,-0.05838086181171897,-0.3816051868633051,0.9219672560707737,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
217,1557,001557,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,216,791533374615,scans/001557.npy,poses/001557.npy,transforms/001557.npz,global_dem,841.2112109960743,-5515.01971542106,21.33532146263589,-0.011345323755328617,-0.04848755067486832,-0.18048841794740397,0.982315719127655,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
218,1558,001558,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,217,794883374789,scans/001558.npy,poses/001558.npy,transforms/001558.npz,global_dem,842.218317375276,-5515.082438561534,21.428084911554006,-0.023507135652704597,-0.057881399275971315,0.03769110664825216,0.997334717469963,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
219,1559,001559,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,218,797966708283,scans/001559.npy,poses/001559.npy,transforms/001559.npz,global_dem,843.2172092418316,-5514.978970406211,21.525437998176578,-0.03894409088394319,-0.060276532727578394,0.020160634736488242,0.9972179532051086,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
220,1560,001560,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,219,802450041851,scans/001560.npy,poses/001560.npy,transforms/001560.npz,global_dem,844.2106521035071,-5514.940630620363,21.641194479185675,-0.046990881035023656,-0.0638680896089038,-0.00658901266026547,0.996829628944397,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
221,1561,001561,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,220,808183375483,scans/001561.npy,poses/001561.npy,transforms/001561.npz,global_dem,845.2072371649019,-5515.08648003056,21.780626371536343,-0.045718026435241095,-0.06813627302993482,-0.23971123227102017,0.9673705781548071,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
222,1562,001562,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,221,811516708990,scans/001562.npy,poses/001562.npy,transforms/001562.npz,global_dem,845.9396301601976,-5515.793172131157,21.952946716858218,-0.036566261328686886,-0.06831432078905325,-0.42325530892436136,0.9026909801116415,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
223,1563,001563,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,222,814616709152,scans/001563.npy,poses/001563.npy,transforms/001563.npz,global_dem,846.5853583033013,-5516.55884781989,22.103517792367327,-0.035383404889277194,-0.069448094368056,-0.4078094050589739,0.9097342831797276,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
224,1564,001564,curated_forward_approach,apollo14_cone_crater_blocks_forward_02,223,817700042646,scans/001564.npy,poses/001564.npy,transforms/001564.npz,global_dem,847.2520198336991,-5517.282689161369,22.26154870151238,-0.028011638795460755,-0.08719672133165568,-0.3819852244420626,0.9196191430091858,645.0,-5511.0,0.0,included,os1_rev7_128ch20hz1024res_rtx
