checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,6,328,393.2886124085145,68718,0.9974088245187431,100000,32,1m,174.72664560300473,328,53,solution,8.054751072651012
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,7,389,815.3692549115314,100000,4.820386559296907,100000,73,1m,122.6438198370015,389,55,solution,41.23358393209928
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,5,15,1412,815.5406342009936,100000,4.687019414839227,100000,107,1m,122.61804722700617,1412,57,solution,32.896891500074666
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,5,4,141,151.99197485266868,15007,1.0141392939276557,100000,24,1m,98.73547609699017,141,67,solution,59.746643419968734
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,4,72,293.1680603678576,23967,1.746964204075482,100000,25,1m,81.75174324899854,72,71,solution,74.3925528633572
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,3,26,464.17110560955985,34402,3.0082733145523264,100000,26,1m,74.11491061000561,26,75,solution,24.173729796923414
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,3,3,422.1136090218797,5396,2.4996262205171718,100000,15,1m,12.783288395992713,3,89,solution,103.8702475234033
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,5,5,109,417.32223873140293,100000,4.70367986612905,100000,38,1m,239.62298367799667,109,90,solution,52.82233832689406
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,4,16,372.794097591076,21512,2.308277572507336,100000,23,1m,57.70477628000663,16,92,solution,63.13575062549613
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,4,29,376.797814784154,13064,1.7704307544625237,100000,21,1m,34.67111402300361,29,93,solution,30.79295816808046
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,4,11,427.2787802109047,8462,2.008832229794706,100000,17,1m,19.804400292996434,11,95,solution,19.813529948562174
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,4,227,288.62277858400677,67166,4.732868991017085,100000,35,1m,232.7120552629931,227,96,solution,17.917009761941696
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,450.4961258048528,9295,,100000,18,1m,20.632807848000084,14,97,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,5,3,418.92968408568055,9867,2.0163610520508826,100000,19,1m,23.55287862099067,3,98,solution,208.05485894210392
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,3,15,401.60484698904327,37459,1.6366429430494236,100000,26,1m,93.27327665699704,15,103,solution,167.318692950743
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,4,19,394.7759712763006,18546,0.7413167658820896,100000,19,1m,46.978543146993616,19,106,solution,114.1550403835913
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,530.6790935706015,10396,,100000,18,1m,19.589993511996,3,107,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,521.8103054634458,1614,,100000,10,1m,3.0930780459893867,0,110,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,251.46785131296537,2816,,100000,13,1m,11.198250533008832,1,112,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,9.001125515251202,5,,100000,6,1m,0.5554860879929038,0,116,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,286.23614112366926,217,,100000,7,1m,0.7581153069913853,2,118,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,337.03026462495234,2862,,100000,14,1m,8.491818986003636,1,119,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,554.3855744988568,857,,100000,8,1m,1.545855519012548,0,120,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,479.07113131676465,2210,,100000,12,1m,4.613093662992469,0,121,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,194.12494568276202,289,,100000,8,1m,1.4887319039989961,0,127,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,934.1409236824387,575,,100000,8,1m,0.6155388179904548,0,131,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,4,1m,0.0005469689931487665,0,134,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,563.5458824882033,356,,100000,6,1m,0.6317143129999749,0,135,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,4,1m,0.0005505650042323396,0,139,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,863.358139000098,74,,100000,4,1m,0.08571182300511282,0,144,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,,,,100000,1,1m,,,150,skipped_insufficient_features,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,441.2799487828688,279,,100000,6,1m,0.6322517049993621,0,156,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,,,,100000,1,1m,,,157,skipped_insufficient_features,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,368.4660984688635,194,,100000,6,1m,0.526507053989917,1,162,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,,,,100000,2,1m,,,166,skipped_insufficient_features,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,3,1m,0.0005041889962740242,0,167,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,366.4411709464616,9,,100000,4,1m,0.02456055900256615,0,169,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,564.1382230238108,2675,,100000,13,1m,4.741745712002739,0,176,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,,,,100000,2,1m,,,180,skipped_insufficient_features,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,3,1m,0.000479098001960665,0,182,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,779.9084359187882,15,,100000,3,1m,0.019233026992878877,0,183,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,345.861982018022,4,,100000,3,1m,0.011565306995180435,0,189,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,4,1m,0.0005584329919656739,0,190,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,791.3896980060537,212,,100000,5,1m,0.26788319399929605,0,191,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,475.4306980207959,15403,,100000,21,1m,32.397992102996795,10,196,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,3,1m,0.0005228170048212633,0,198,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,600.0555464965761,901,,100000,9,1m,1.5015276589983841,0,199,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,5,20,499.9873774870097,12279,3.687864263075852,100000,17,1m,24.558619982999517,20,200,solution,319.7483171497446
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,1162.5565530872957,48,,100000,4,1m,0.04128831399430055,0,201,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,4,3,753.3205872769535,5619,0.38712581815292424,100000,15,1m,7.458975759989698,3,203,solution,276.6516996822181
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,815.0242168302213,2590,,100000,12,1m,3.1778196850063978,0,205,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,3,25,402.6687268669845,31197,4.580104924592291,100000,25,1m,77.4755969819962,25,208,solution,117.23925644390896
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,3,5,494.620176263604,6591,4.641654153438935,100000,14,1m,13.32537635198969,5,211,solution,347.65107729480076
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,692.4202593589279,1004,,100000,9,1m,1.4499864589888602,0,212,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,494.9985943177215,3936,,100000,13,1m,7.951537731991266,2,215,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,4,4,826.1645301582682,3564,3.308411794839003,100000,13,1m,4.313910691998899,4,218,solution,291.1967277300112
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,4,5,561.8356246697118,9338,0.9970927135906322,100000,17,1m,16.6205195789953,5,223,solution,262.50380857802816
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,4,3,295.9268380049744,3155,3.9793259250432698,100000,11,1m,10.661418955001864,3,228,solution,296.67594866385804
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,3,2,5,580.6912545613397,5701,2.652519719674018,100000,15,1m,9.817609539008117,5,229,solution,336.3817605913857
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,3,7,398.8191866909642,3330,3.2317837782576646,100000,12,1m,8.349648440009332,7,233,solution,345.690954636576
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,3,4,441.5906282179171,1589,2.4620947965226776,100000,10,1m,3.5983553510013735,4,235,solution,328.5197193545107
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,3,17,286.20852940374755,4346,3.3598968018667392,100000,12,1m,15.184732645997428,17,236,solution,306.0373628233596
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,5,54,420.4756775559389,22150,3.1927760100328726,100000,22,1m,52.67843345600704,54,240,solution,310.66940386282937
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,377.6934760160742,450,,100000,7,1m,1.1914423429989256,0,248,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,442.72576480719556,7798,,100000,16,1m,17.613612353001372,13,250,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,683.6177384277851,982,,100000,8,1m,1.4364753060071962,0,251,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,361.5838914979464,843,,100000,9,1m,2.3314091689971974,0,255,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,2,3,431.93234879874615,1028,0.8448875436787375,100000,7,1m,2.3800023380026687,3,256,solution,291.95182368667986
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,583.3568393351176,3151,,100000,11,1m,5.401496626989683,0,257,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,386.030652617511,4372,,100000,13,1m,11.32552549999673,2,261,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,409.95029990981953,929,,100000,7,1m,2.266128358009155,0,269,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,1031.9183507688335,98,,100000,5,1m,0.09496875399781857,0,271,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,2,5,106,256.379374226107,15914,3.4921281017222725,100000,23,1m,62.07207599299727,106,274,solution,51.946906493056844
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,632.2314937221619,185,,100000,5,1m,0.2926143380027497,0,276,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,1126.6574496008284,31,,100000,4,1m,0.027515017995028757,0,278,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,514.7327578844228,964,,100000,8,1m,1.8728164960048161,1,280,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,309.8870833397614,93,,100000,6,1m,0.3001093140046578,0,285,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,3,1m,0.0005113420047564432,0,286,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,821.4191080550981,88,,100000,6,1m,0.10713166900677606,0,287,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,,,,100000,2,1m,,,289,skipped_insufficient_features,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,5,19,138.51782883669316,664,3.8793251911413336,100000,8,1m,4.793606755003566,19,292,solution,41.21470398567987
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,15.911996475538187,2,,100000,4,1m,0.12569133000215515,0,293,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,3,1m,0.0004827859957003966,0,303,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,,,,100000,2,1m,,,306,skipped_insufficient_features,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,4,1m,0.0005864600097993389,0,307,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,,,,0.0,0,,100000,3,1m,0.0005182270106161013,0,311,no_solution,
6b7c92db5ee372fb1c9ed3272d411c57306ecf8dc64316387f10d27cc0cb8acc,4,7,186,335.1106423038508,62740,4.681663653738809,100000,33,1m,187.22174732699932,186,315,solution,136.32378579138523
