frame_index,frame_id,run_id,source_sequence,source_frame_index,timestamp_ns,scan_path,pose_path,transform_path,global_frame,tx,ty,tz,qx,qy,qz,qw,stage_origin_x_m,stage_origin_y_m,stage_yaw_deg,quality_flag,sensor_config_id
1293,001293,east_plateau_safe,apollo15rille_east_plateau_safe_03,1293,4279933556549,scans/001293.npy,poses/001293.npy,transforms/001293.npz,global_dem,-37.770186635314644,755.6046133292857,4.67358539107319,0.010842553346887237,-0.0021664364908321816,-0.47285447890976395,0.8810711590812781,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1294,001294,east_plateau_safe,apollo15rille_east_plateau_safe_03,1294,4283016890043,scans/001294.npy,poses/001294.npy,transforms/001294.npz,global_dem,-37.20036238526234,754.7609854207346,4.6685805093656,0.003889105701895421,-0.0027197880392086505,-0.46811741703580423,0.8836535302241418,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1295,001295,east_plateau_safe,apollo15rille_east_plateau_safe_03,1295,4286100223537,scans/001295.npy,poses/001295.npy,transforms/001295.npz,global_dem,-36.62315288131765,753.9177237233955,4.66394183859651,-0.0015688717454596269,0.003781434035104783,-0.466507243918121,0.8845079031698944,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1296,001296,east_plateau_safe,apollo15rille_east_plateau_safe_03,1296,4289200223699,scans/001296.npy,poses/001296.npy,transforms/001296.npz,global_dem,-36.042769549063564,753.0695792136564,4.644532660021291,-0.0024936241155136003,0.014929293428779961,-0.46848710419972756,0.8833406654485242,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1297,001297,east_plateau_safe,apollo15rille_east_plateau_safe_03,1297,4292283557193,scans/001297.npy,poses/001297.npy,transforms/001297.npz,global_dem,-35.477522935456705,752.2187491564616,4.608766059571301,0.001902243627852537,0.018347975976644497,-0.4734859174836901,0.8806082098137452,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1298,001298,east_plateau_safe,apollo15rille_east_plateau_safe_03,1298,4295350224019,scans/001298.npy,poses/001298.npy,transforms/001298.npz,global_dem,-34.927840286666196,751.367186676812,4.570558052869156,0.01058878438537622,0.013116919576306816,-0.47906520926886476,0.8776174276609641,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1299,001299,east_plateau_safe,apollo15rille_east_plateau_safe_03,1299,4298416890846,scans/001299.npy,poses/001299.npy,transforms/001299.npz,global_dem,-34.38621427828423,750.50976482187,4.538453561797355,0.016144098346221068,0.007210985525177126,-0.4832997008919068,0.8752763957140263,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1300,001300,east_plateau_safe,apollo15rille_east_plateau_safe_03,1300,4301483557673,scans/001300.npy,poses/001300.npy,transforms/001300.npz,global_dem,-33.85038660964324,749.6495353495325,4.5120863754152385,0.019059184086317908,0.0005780813225077161,-0.48650259184426403,0.8734710306889186,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1301,001301,east_plateau_safe,apollo15rille_east_plateau_safe_03,1301,4304533557832,scans/001301.npy,poses/001301.npy,transforms/001301.npz,global_dem,-33.32151694894799,748.7928459160116,4.496217235902599,0.013298274135498347,-0.007424377225780246,-0.488239909998638,0.8725765438128328,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1302,001302,east_plateau_safe,apollo15rille_east_plateau_safe_03,1302,4307600224658,scans/001302.npy,poses/001302.npy,transforms/001302.npz,global_dem,-32.7936848859614,747.9374992559053,4.493653760450677,0.012231786198135844,-0.008832008968248282,-0.48995237484514964,0.8716186375976513,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1303,001303,east_plateau_safe,apollo15rille_east_plateau_safe_03,1303,4310650224817,scans/001303.npy,poses/001303.npy,transforms/001303.npz,global_dem,-32.27036942437121,747.0776359940794,4.500123488128201,0.005650931215368297,-0.011620829046374844,-0.490625083156813,0.8712749572242074,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1304,001304,east_plateau_safe,apollo15rille_east_plateau_safe_03,1304,4313716891644,scans/001304.npy,poses/001304.npy,transforms/001304.npz,global_dem,-31.744917731987243,746.2089836698369,4.509889114254,0.004532591714839102,-0.012297180235105886,-0.48995996270289427,0.8716464133573834,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1305,001305,east_plateau_safe,apollo15rille_east_plateau_safe_03,1305,4316766891803,scans/001305.npy,poses/001305.npy,transforms/001305.npz,global_dem,-31.221297094571923,745.3478997049049,4.522340287245523,0.004853448948792799,-0.013078453538104225,-0.4889298004934279,0.8722115845801465,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1306,001306,east_plateau_safe,apollo15rille_east_plateau_safe_03,1306,4319833558630,scans/001306.npy,poses/001306.npy,transforms/001306.npz,global_dem,-30.692366398487934,744.4847405448693,4.5452895071155215,0.005062935874527876,-0.019481786141392246,-0.4873711111621353,0.8729629010981264,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1307,001307,east_plateau_safe,apollo15rille_east_plateau_safe_03,1307,4322900225456,scans/001307.npy,poses/001307.npy,transforms/001307.npz,global_dem,-30.162276034508977,743.6235345098858,4.575685016045943,0.006340625493431444,-0.022225904465202936,-0.488311495007411,0.8723632783896185,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1308,001308,east_plateau_safe,apollo15rille_east_plateau_safe_03,1308,4325983558950,scans/001308.npy,poses/001308.npy,transforms/001308.npz,global_dem,-29.627485963330514,742.7578118735103,4.6029066968576,0.00712965712767334,-0.019242400356981174,-0.48792552598032657,0.8726440162601042,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1309,001309,east_plateau_safe,apollo15rille_east_plateau_safe_03,1309,4329050225777,scans/001309.npy,poses/001309.npy,transforms/001309.npz,global_dem,-29.093001068090985,741.8963616980541,4.624269002664162,0.007484907951933561,-0.019489038557900278,-0.4857290718807286,0.8738600701822493,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1310,001310,east_plateau_safe,apollo15rille_east_plateau_safe_03,1310,4332133559271,scans/001310.npy,poses/001310.npy,transforms/001310.npz,global_dem,-28.552046446184022,741.0321039056475,4.643189902225288,0.0061612556939180385,-0.01450047665569817,-0.4852852326799986,0.8742139429497515,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1311,001311,east_plateau_safe,apollo15rille_east_plateau_safe_03,1311,4335216892765,scans/001311.npy,poses/001311.npy,transforms/001311.npz,global_dem,-28.008894558828956,740.1726068555099,4.661988731468729,0.005436179793366251,-0.01538879531539894,-0.4804826765331237,0.8768523424611242,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1312,001312,east_plateau_safe,apollo15rille_east_plateau_safe_03,1312,4338933559626,scans/001312.npy,poses/001312.npy,transforms/001312.npz,global_dem,-27.471846187615597,739.3270258207738,4.683473107569583,0.0033127590660694843,-0.016824237928256706,-0.4801941371404163,0.8769946187414577,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1313,001313,east_plateau_safe,apollo15rille_east_plateau_safe_03,1313,4345216893287,scans/001313.npy,poses/001313.npy,transforms/001313.npz,global_dem,-26.915388636210878,738.4678949820639,4.699220179002673,0.004818623416010006,-0.013582902706792369,-0.4692306995740151,0.8829580036444049,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1314,001314,east_plateau_safe,apollo15rille_east_plateau_safe_03,1314,4348316893449,scans/001314.npy,poses/001314.npy,transforms/001314.npz,global_dem,-26.305159114617254,737.6752924656557,4.710084437867775,0.007191750963865011,-0.008357954891265425,-0.4247996933169003,0.905220218436363,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1315,001315,east_plateau_safe,apollo15rille_east_plateau_safe_03,1315,4351516893615,scans/001315.npy,poses/001315.npy,transforms/001315.npz,global_dem,-25.59843301234241,736.9190669059531,4.720948696708717,0.00617836239445213,-0.006178304780167365,-0.3833398058741496,0.9235660504915366,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1316,001316,east_plateau_safe,apollo15rille_east_plateau_safe_03,1316,4354616893777,scans/001316.npy,poses/001316.npy,transforms/001316.npz,global_dem,-24.854597537938957,736.240233925753,4.732911588278135,0.0031968364054945466,-0.006543583622053416,-0.3512155453523231,0.9362663095793035,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1317,001317,east_plateau_safe,apollo15rille_east_plateau_safe_03,1317,4357733560606,scans/001317.npy,poses/001317.npy,transforms/001317.npz,global_dem,-24.06883091217867,735.5880122752303,4.741456511074319,0.0015526355676330017,-0.003400126478913876,-0.3352512820241105,0.9421213331434077,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1318,001318,east_plateau_safe,apollo15rille_east_plateau_safe_03,1318,4360850227436,scans/001318.npy,poses/001318.npy,transforms/001318.npz,global_dem,-23.265913408064193,734.9506832034654,4.7474379572937755,0.0042819355617871695,-0.0035306829730735625,-0.3265454035341812,0.9451652229828853,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1319,001319,east_plateau_safe,apollo15rille_east_plateau_safe_03,1319,4363983560932,scans/001319.npy,poses/001319.npy,transforms/001319.npz,global_dem,-22.4501785212542,734.3165279602974,4.749879364449477,0.003352962345751047,-0.004097318241293327,-0.3251299789114764,0.9456545174849854,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1320,001320,east_plateau_safe,apollo15rille_east_plateau_safe_03,1320,4367100227762,scans/001320.npy,poses/001320.npy,transforms/001320.npz,global_dem,-21.641645782945034,733.6840817012369,4.7526869825392675,0.003141107570244555,-0.009037712108323053,-0.32639335175904605,0.9451856077673713,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1321,001321,east_plateau_safe,apollo15rille_east_plateau_safe_03,1321,4370133561253,scans/001321.npy,poses/001321.npy,transforms/001321.npz,global_dem,-20.85435327945163,733.0634762617087,4.761598116235981,0.002422154529339921,-0.010589861512730961,-0.32993932548547333,0.9439396323381957,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1322,001322,east_plateau_safe,apollo15rille_east_plateau_safe_03,1322,4373250228082,scans/001322.npy,poses/001322.npy,transforms/001322.npz,global_dem,-20.055280989768903,732.4150387913664,4.769654757780286,0.0057701507107288256,-0.009279106743207033,-0.3368529155679635,0.9414938750794857,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1323,001323,east_plateau_safe,apollo15rille_east_plateau_safe_03,1323,4376283561574,scans/001323.npy,poses/001323.npy,transforms/001323.npz,global_dem,-19.28629903227204,731.7707517105348,4.779542454001361,0.006092276610928731,-0.006332469426888242,-0.3436768354529581,0.9390468661199471,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1324,001324,east_plateau_safe,apollo15rille_east_plateau_safe_03,1324,4379400228403,scans/001324.npy,poses/001324.npy,transforms/001324.npz,global_dem,-18.507551448834192,731.1010740050724,4.795167454941759,0.0015295987999305156,-0.008703856141121923,-0.34997839513498014,0.9367160862046352,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1325,001325,east_plateau_safe,apollo15rille_east_plateau_safe_03,1325,4382533561900,scans/001325.npy,poses/001325.npy,transforms/001325.npz,global_dem,-17.733503571994447,730.4196775494465,4.820191869957558,0.0002689310607512409,-0.011116614162764818,-0.35475586905864065,0.9348928398132534,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1326,001326,east_plateau_safe,apollo15rille_east_plateau_safe_03,1326,4385666895397,scans/001326.npy,poses/001326.npy,transforms/001326.npz,global_dem,-16.965681280839704,729.7314451560953,4.849977027167707,-0.004973933859887019,-0.014653473362417723,-0.35837781162699855,0.9334483809155265,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1327,001327,east_plateau_safe,apollo15rille_east_plateau_safe_03,1327,4388916895566,scans/001327.npy,poses/001327.npy,transforms/001327.npz,global_dem,-16.202680766872504,729.0389403016432,4.893067848444457,-0.009689579666567132,-0.024731117092648643,-0.3599833681117274,0.9325805373136261,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1328,001328,east_plateau_safe,apollo15rille_east_plateau_safe_03,1328,4394783562539,scans/001328.npy,poses/001328.npy,transforms/001328.npz,global_dem,-15.458601152150209,728.3681639621209,4.941651833754426,-0.014719398613391832,-0.024753279653548795,-0.35684157245985026,0.9337208933162172,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1329,001329,east_plateau_safe,apollo15rille_east_plateau_safe_03,1329,4398816896082,scans/001329.npy,poses/001329.npy,transforms/001329.npz,global_dem,-14.73643315736956,727.6663817623996,4.98132468628419,-0.016457059524963204,-0.01632830468871602,-0.39684912748218704,0.9175910427169672,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1330,001330,east_plateau_safe,apollo15rille_east_plateau_safe_03,1330,4401983562914,scans/001330.npy,poses/001330.npy,transforms/001330.npz,global_dem,-14.073103049973838,726.8773192870483,5.01257468734292,-0.013968310244632435,-0.010754309131652538,-0.44094038387084866,0.8973632536580932,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1331,001331,east_plateau_safe,apollo15rille_east_plateau_safe_03,1331,4405033563073,scans/001331.npy,poses/001331.npy,transforms/001331.npz,global_dem,-13.492963859575639,726.0621337617229,5.033326641541305,-0.01264634278905245,-0.005900668110201379,-0.47009702657382646,0.8825044123041891,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1332,001332,east_plateau_safe,apollo15rille_east_plateau_safe_03,1332,4408100229900,scans/001332.npy,poses/001332.npy,transforms/001332.npz,global_dem,-12.953168906002588,725.2077636645733,5.041627423903051,-0.011101964867457348,0.0007036828029294076,-0.488780308667408,0.8723359794629522,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1333,001333,east_plateau_safe,apollo15rille_east_plateau_safe_03,1333,4411166896726,scans/001333.npy,poses/001333.npy,transforms/001333.npz,global_dem,-12.44083977201069,724.3337402460818,5.041139143782636,-0.005009070104982861,0.0014821422163212548,-0.4987419989421448,0.8667347523679477,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1334,001334,east_plateau_safe,apollo15rille_east_plateau_safe_03,1334,4414216896886,scans/001334.npy,poses/001334.npy,transforms/001334.npz,global_dem,-11.941877337242886,723.4598388974114,5.044801254284484,0.0009328016086827995,-0.002506920525507824,-0.5032209693040767,0.8641536329167999,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1335,001335,east_plateau_safe,apollo15rille_east_plateau_safe_03,1335,4417283563712,scans/001335.npy,poses/001335.npy,transforms/001335.npz,global_dem,-11.442365585867265,722.5804443847101,5.057130356980413,0.003431389718797379,-0.011186682714558386,-0.5031108596315235,0.8641426656607526,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1336,001336,east_plateau_safe,apollo15rille_east_plateau_safe_03,1336,4420366897206,scans/001336.npy,poses/001336.npy,transforms/001336.npz,global_dem,-10.934797193762847,721.6982422551253,5.074708483118714,0.005064453936500112,-0.01351741445989288,-0.4993302667009174,0.8662914726401474,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1337,001337,east_plateau_safe,apollo15rille_east_plateau_safe_03,1337,4423566897373,scans/001337.npy,poses/001337.npy,transforms/001337.npz,global_dem,-10.425092571991286,720.8376465709305,5.090211413919462,0.010349904024761212,-0.01592024105609885,-0.49296787325397273,0.8698402734702786,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1338,001338,east_plateau_safe,apollo15rille_east_plateau_safe_03,1338,4429983564374,scans/001338.npy,poses/001338.npy,transforms/001338.npz,global_dem,-9.890851817769203,719.9868165126438,5.104249500963459,0.01253230671130862,-0.019277945997509673,-0.4728873183118105,0.8808228461310907,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1339,001339,east_plateau_safe,apollo15rille_east_plateau_safe_03,1339,4433516897892,scans/001339.npy,poses/001339.npy,transforms/001339.npz,global_dem,-9.397931863149438,719.1042481715663,5.111451650536851,0.013530003013215197,-0.01183902189957499,-0.5305598083386387,0.8474568227081489,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1340,001340,east_plateau_safe,apollo15rille_east_plateau_safe_03,1340,4436716898059,scans/001340.npy,poses/001340.npy,transforms/001340.npz,global_dem,-9.037397159829538,718.1514893958754,5.106812979854798,0.010763053926765045,-0.0019801031761035597,-0.5878280539221238,0.8089118709004772,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1341,001341,east_plateau_safe,apollo15rille_east_plateau_safe_03,1341,4439900231558,scans/001341.npy,poses/001341.npy,transforms/001341.npz,global_dem,-8.78800747440323,717.154663233234,5.090211418578129,0.0059588646192231046,0.004730829303780097,-0.6305478253496621,0.7761131046009726,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1342,001342,east_plateau_safe,apollo15rille_east_plateau_safe_03,1342,4442966898385,scans/001342.npy,poses/001342.npy,transforms/001342.npz,global_dem,-8.630414664116643,716.16162124687,5.070191888529195,0.004454267396005149,0.007593592799411538,-0.6565116768664245,0.7542644860978124,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1343,001343,east_plateau_safe,apollo15rille_east_plateau_safe_03,1343,4446016898544,scans/001343.npy,poses/001343.npy,transforms/001343.npz,global_dem,-8.512982986429392,715.1628419543249,5.046998530354233,0.006853641882650003,0.008623976277617545,-0.6682094943914171,0.7438916091953682,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1344,001344,east_plateau_safe,apollo15rille_east_plateau_safe_03,1344,4449050232036,scans/001344.npy,poses/001344.npy,transforms/001344.npz,global_dem,-8.412397011880557,714.1644288720918,5.023561031550572,0.010858587733292291,0.004247763030441984,-0.6720488096632998,0.740415049152715,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1345,001345,east_plateau_safe,apollo15rille_east_plateau_safe_03,1345,4452083565527,scans/001345.npy,poses/001345.npy,transforms/001345.npz,global_dem,-8.312543459215249,713.1662599304536,4.997560056183981,0.0209339285394582,0.004964557715183538,-0.6701629355017363,0.7419021254062379,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1346,001346,east_plateau_safe,apollo15rille_east_plateau_safe_03,1346,4455100232351,scans/001346.npy,poses/001346.npy,transforms/001346.npz,global_dem,-8.205243617482552,712.1680909890622,4.946656737068834,0.03240000867174451,0.01458298381572871,-0.6665347291390054,0.7446267728685922,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1347,001347,east_plateau_safe,apollo15rille_east_plateau_safe_03,1347,4458116899175,scans/001347.npy,poses/001347.npy,transforms/001347.npz,global_dem,-8.082990162606961,711.1737062279003,4.884889160139628,0.02895797024481098,0.015905894493161262,-0.660325260409255,0.7502526167532658,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1348,001348,east_plateau_safe,apollo15rille_east_plateau_safe_03,1348,4461216899337,scans/001348.npy,poses/001348.npy,transforms/001348.npz,global_dem,-7.942426159950628,710.1549074049194,4.8243422863677505,0.025827335184865567,0.014330421642612796,-0.6542884505657384,0.7556680562449885,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1349,001349,east_plateau_safe,apollo15rille_east_plateau_safe_03,1349,4464283566163,scans/001349.npy,poses/001349.npy,transforms/001349.npz,global_dem,-7.788251318136645,709.1545411996428,4.773683107889286,0.018386213673282827,0.004395576852756401,-0.6479130428672781,0.7614796878009004,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1350,001350,east_plateau_safe,apollo15rille_east_plateau_safe_03,1350,4467350232990,scans/001350.npy,poses/001350.npy,transforms/001350.npz,global_dem,-7.615887999882716,708.157348823197,4.7497573278481084,0.01051003307574991,-0.005150916038884715,-0.6412747615720054,0.7672220587544879,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1351,001351,east_plateau_safe,apollo15rille_east_plateau_safe_03,1351,4470416899817,scans/001351.npy,poses/001351.npy,transforms/001351.npz,global_dem,-7.42960866598969,707.1596681660399,4.7446303759352055,0.009740946681111017,-0.011654974847576265,-0.6368081429114889,0.7708726643490992,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1352,001352,east_plateau_safe,apollo15rille_east_plateau_safe_03,1352,4473483566643,scans/001352.npy,poses/001352.npy,transforms/001352.npz,global_dem,-7.232465074278139,706.1617433686813,4.756471197462198,0.006107296322913303,-0.017880718656241176,-0.6344432521002197,0.7727384684978855,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1353,001353,east_plateau_safe,apollo15rille_east_plateau_safe_03,1353,4476783566815,scans/001353.npy,poses/001353.npy,transforms/001353.npz,global_dem,-7.032147654987398,705.1784670089523,4.77868799553504,0.0034504153963909115,-0.022661211288032588,-0.6325618982741479,0.7741705296563272,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1354,001354,east_plateau_safe,apollo15rille_east_plateau_safe_03,1354,4483533567167,scans/001354.npy,poses/001354.npy,transforms/001354.npz,global_dem,-6.819562168332368,704.1693117434431,4.813233895203265,-0.0031628359238627824,-0.02722463326208942,-0.6278981434925701,0.7778127905937569,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1355,001355,east_plateau_safe,apollo15rille_east_plateau_safe_03,1355,4486633567329,scans/001355.npy,poses/001355.npy,transforms/001355.npz,global_dem,-6.546063597234365,703.2004396833181,4.846925302648322,-0.0021542555319191657,-0.016489887560447898,-0.5908379006080762,0.8066188802627844,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1356,001356,east_plateau_safe,apollo15rille_east_plateau_safe_03,1356,4489733567491,scans/001356.npy,poses/001356.npy,transforms/001356.npz,global_dem,-6.179181238021329,702.2572023922605,4.861939952268778,0.00260489424819947,-0.008267787705182753,-0.5545475340703354,0.832106898582705,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1357,001357,east_plateau_safe,apollo15rille_east_plateau_safe_03,1357,4492833567652,scans/001357.npy,poses/001357.npy,transforms/001357.npz,global_dem,-5.74595366483743,701.3375246739693,4.869874523749332,0.0017788148026084962,-0.007270413597667757,-0.5274022584662228,0.8495827415082915,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1358,001358,east_plateau_safe,apollo15rille_east_plateau_safe_03,1358,4495916901146,scans/001358.npy,poses/001358.npy,transforms/001358.npz,global_dem,-5.270428729081232,700.4370119962969,4.866700696778,0.005749404210366513,-0.0017475489197861268,-0.5099258445128444,0.860197374747134,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1359,001359,east_plateau_safe,apollo15rille_east_plateau_safe_03,1359,4499000234641,scans/001359.npy,poses/001359.npy,transforms/001359.npz,global_dem,-4.768902817237063,699.5493167023956,4.859010268234105,0.004205887764879852,0.007319847901096903,-0.5013879563159613,0.8651813957755435,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1360,001360,east_plateau_safe,apollo15rille_east_plateau_safe_03,1360,4502083568135,scans/001360.npy,poses/001360.npy,transforms/001360.npz,global_dem,-4.2543153822985005,698.6708987527231,4.845948745931807,-0.0019906999673646006,0.01287039994826623,-0.49832514005810563,0.8668924066485305,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1361,001361,east_plateau_safe,apollo15rille_east_plateau_safe_03,1361,4505183568296,scans/001361.npy,poses/001361.npy,transforms/001361.npz,global_dem,-3.742718670088834,697.7944339279381,4.831788590814127,-0.0033018946500738165,0.011365706025693537,-0.49745589956344893,0.8674085232505946,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1362,001362,east_plateau_safe,apollo15rille_east_plateau_safe_03,1362,4508283568458,scans/001362.npy,poses/001362.npy,transforms/001362.npz,global_dem,-3.2309998871761536,696.9074710562793,4.814454607583845,-0.0036361599902564384,0.009307113824622537,-0.5038122073250606,0.8637554142944813,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1363,001363,east_plateau_safe,apollo15rille_east_plateau_safe_03,1363,4511366901952,scans/001363.npy,poses/001363.npy,transforms/001363.npz,global_dem,-2.737225440129123,696.0185550589583,4.800172382164884,-0.0010348386721211538,0.004259907189567607,-0.5107616565943426,0.8597111796717907,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1364,001364,east_plateau_safe,apollo15rille_east_plateau_safe_03,1364,4514450235446,scans/001364.npy,poses/001364.npy,transforms/001364.npz,global_dem,-2.25712286778446,695.1215824205124,4.792237813002768,-0.0029763633798034,-0.001445570064806042,-0.5174898970713044,0.8556829190870588,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1365,001365,east_plateau_safe,apollo15rille_east_plateau_safe_03,1365,4517533568941,scans/001365.npy,poses/001365.npy,transforms/001365.npz,global_dem,-1.7909363107817171,694.2169193518757,4.795655782909518,-0.004724274984097474,-0.007694023140256386,-0.5218520133638742,0.8529882527806949,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1366,001366,east_plateau_safe,apollo15rille_east_plateau_safe_03,1366,4520616902435,scans/001366.npy,poses/001366.npy,transforms/001366.npz,global_dem,-1.3344543434529896,693.3076176110183,4.810792502819852,-0.0030540843812217455,-0.013184396501149134,-0.5250721071983959,0.8509501316174346,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1367,001367,east_plateau_safe,apollo15rille_east_plateau_safe_03,1367,4523716902596,scans/001367.npy,poses/001367.npy,transforms/001367.npz,global_dem,-0.8790099735327885,692.3916020029437,4.833863793050399,-0.00617863467122156,-0.014794254127002379,-0.5268782040468087,0.8497895696105212,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
1368,001368,east_plateau_safe,apollo15rille_east_plateau_safe_03,1368,4526816902758,scans/001368.npy,poses/001368.npy,transforms/001368.npz,global_dem,-0.42802116997461326,691.4743656915857,4.86267238796902,-0.004232209065422019,-0.01619970940815153,-0.527987314383549,0.849087188498075,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
