cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,feature_count_npz,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,log10_hypotheses,median_abs_elevation_angle_deg,median_feature_range_m,median_sigma_z_m,moga_delta_error_m,moga_xy_error_m,overlap,profile,ransac_delta_error_m,ransac_xy_error_m,runtime_s,selected_fraction,site,status,terrain_mae_m,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,392,5.0,,-114.39735521942477,3,0.0,2.3093123221702268,73.824115301167,0.5391257349594472,nan,,,10m,nan,nan,0.011614142000325955,0.0,8,no_solution,nan,,,,,
,,,,,,,,,,,,,,1,,,,,,-104.79089921902104,1,0.0,9.79579087296466,29.154759474226502,0.9976161673705705,nan,,,10m,nan,nan,,0.0,9,skipped_insufficient_features,nan,,,,,
2,0,inf,inf,2,"[131, 109]","[2, 3]",7.084605053663556,1.5631416221490375,-113.68929262614525,621.473369312065,-331.3830212640821,-11.939737677574158,56,7,-1.5354141609371508,raw_lidar_xy_decimated,558,5.0,1.9638841891124912,-111.72540843703277,7,1.7481880270062005,0.8106748969272427,155.08062419270823,0.5049806777803029,nan,,1.0,10m,0.0,670.1525834336227,18.32451654900069,0.2857142857142857,10,solution,1.5354141609371508,-23.69623565673828,-150.10791015625,-0.596463680267334,670.1525834336227,11.343273997306824
2,0,inf,inf,2,"[330, 281]","[9, 2]",9.529274376060151,1.0896717020712041,-110.2931296157347,-349.5701075114483,480.06445633587384,7.85840106010437,271,13,-1.076246829813629,raw_lidar_xy_decimated,595,5.0,0.24527763036911665,-110.5384072461038,13,2.432969290874406,1.0995057804457893,149.164338901763,0.5091253866721487,nan,,1.0,10m,0.0,714.2194852504775,103.05436914599704,0.15384615384615385,11,solution,1.076246829813629,-26.17138671875,-156.74221801757812,-0.03909933567047119,714.2194852504775,7.897500395774841
4,0,inf,inf,4,"[287, 320, 339, 319]","[1, 12, 8, 6]",7.188107485445866,0.5248710543373989,-100.21086769107792,-418.05916876920554,-398.7991772360994,9.056229829788208,951,16,-0.9879230285277896,raw_lidar_xy_decimated,712,5.0,4.499590853879852,-95.71127683719807,16,2.978180516937414,1.60949164406844,153.45144434979898,0.5193630340355392,-5.70555706351098,445.00179829027053,1.0,10m,0.0,450.7073553537815,168.14272903899837,0.25,12,solution,0.9879230285277896,-27.199756622314453,-174.37538146972656,1.2406376600265503,450.7073553537815,7.815592169761658
2,0,inf,inf,3,"[403, 335, 354]","[9, 5, 1]",6.51467973930471,1.419941033880571,-103.5121333746663,-422.8824250170336,234.1975868623112,11.940551400184631,194,10,-1.0474602513860842,raw_lidar_xy_decimated,658,5.0,3.71854912923655,-99.79358424542976,10,2.287801729930226,2.3989512768902794,114.23324240987986,0.5421066625467085,0.4273696380230376,584.7287565151469,1.0,10m,0.0,584.3013868771238,40.53808421299982,0.3,13,solution,1.0474602513860842,-30.75284194946289,-198.97962951660156,2.7760562896728516,584.3013868771238,9.16449511051178
4,0,inf,inf,4,"[159, 158, 183, 157]","[18, 23, 25, 21]",9.33606457468989,0.7370064595266225,-129.16562161374154,401.8182229200747,-668.405561705907,-7.121077865362167,403,31,-1.6438724649003522,raw_lidar_xy_decimated,807,5.0,2.7753397523783576,-131.9409613661199,31,2.6053050461411096,2.5164086010649407,120.20815280171308,0.5461551028075303,-0.932702535450403,632.7274586485845,1.0,10m,0.0,633.6601611840349,163.3711293769993,0.12903225806451613,14,solution,1.6438724649003522,-50.64036178588867,-224.77685546875,3.8478145599365234,633.6601611840349,10.96889242529869
2,0,inf,inf,4,"[217, 249, 260, 234]","[0, 6, 10, 1]",10.54494724196562,0.34089108656036904,149.9816325723909,-19.347831891198037,9.728959507645001,0.4553295373916626,301,12,-0.3476310087855178,raw_lidar_xy_decimated,702,5.0,1.532724364198799,148.4489082081921,12,2.478566495593843,2.333130842966998,84.47780162668462,0.5399182588372019,-2.1831334019190916,2.436364539873064,1.0,10m,-3.317245370395673,1.3022525713964823,63.0285645690019,0.3333333333333333,15,solution,0.3476310087855178,-16.422508239746094,6.153733253479004,0.1715155839920044,4.619497941792155,0.2838139533996582
2,0,inf,inf,4,"[373, 377, 368, 325]","[3, 5, 2, 0]",12.781696458124248,1.0243782421244152,-141.5586844191624,-429.5567110488838,179.78590289048043,11.839285612106323,22,6,-0.8101007116875978,raw_lidar_xy_decimated,283,5.0,3.1636757643969418,-138.39500865476546,6,1.3424226808222062,1.4896704345932612,118.86374347012166,0.5166369769291248,-6.395042967312406,556.4322978576464,1.0,10m,0.0,562.8273408249588,5.2965159859995765,0.6666666666666666,16,solution,0.8101007116875978,-178.57537841796875,-323.9828796386719,6.217787742614746,562.8273408249588,5.621497869491577
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,507,5.0,,-143.02059009636423,10,0.0,5.597357165921249,62.803626959999676,0.7001189568365882,nan,,,10m,nan,nan,51.40411640899765,0.0,17,no_solution,nan,,,,,
