estimate_source,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,fallback_reason,fitness,fitness_improvement_m,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,overlap,preservation_reason,ransac_rejected_outlier,runtime_s,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
none,,,,,DARCES has no pose estimate,,,,,,,,,,,214,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,215,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,216,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,217,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,218,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,219,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,22,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,220,darces_unavailable,,,,,
ransac,-91.16210348266833,199.19224324715861,-21.511086331716527,-1976.3021062761545,,-0.24820149016141468,0.015449646187373989,raw_lidar_xy_decimated,20738,0.25,0.27981786327197256,0.9965763333011862,,False,0.03258281199669,221,solution,199.9456024169922,-23.444103240966797,-2.3218994140625,2.0746335604679196,1973.980206862092
none,,,,,DARCES has no pose estimate,,,,,,,,,,,222,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,223,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,224,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,225,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,226,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,227,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,228,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,229,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,23,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,230,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,231,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,232,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,233,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,234,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,235,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,236,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,237,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,238,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,239,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,24,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,240,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,241,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,242,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,243,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,244,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,245,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,246,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,247,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,248,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,249,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,25,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,250,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,251,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,252,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,253,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,254,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,255,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,256,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,257,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,258,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,259,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,26,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,260,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,261,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,262,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,263,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,264,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,265,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,266,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,267,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,268,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,269,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,27,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,270,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,271,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,272,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,273,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,274,darces_unavailable,,,,,
darces,-89.09185933678688,183.89776255554384,-120.33468515985784,-1975.1835300922394,,-0.3010562552272199,-0.005190651607029473,raw_lidar_xy_decimated,20528,0.25,0.7563309250620591,0.9994641465315667,RANSAC terrain fitness improvement was below threshold,False,0.01700476900441572,275,solution,199.99359130859375,-78.0586166381836,-2.1402587890625,45.2365081863842,1973.0432713031769
darces,-82.99131690735759,203.02344679276612,-74.32511249720508,-1976.194588124752,,-0.2535460873207243,-0.08779812245710278,raw_lidar_xy_decimated,19464,0.25,2.7547784896868848,0.99922934648582,RANSAC terrain fitness improvement was below threshold,False,0.031981337000615895,276,solution,200.0225067138672,-79.08350372314453,-2.0911865234375,5.625649155096634,1974.1034016013145
none,,,,,DARCES has no pose estimate,,,,,,,,,,,277,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,278,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,279,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,28,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,280,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,281,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,282,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,283,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,284,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,285,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,286,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,287,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,288,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,289,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,29,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,290,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,291,darces_unavailable,,,,,
darces,-94.32527725477786,182.11063317461137,-141.3922814771442,-1975.0662109404802,,-0.18650642465171535,-0.004302290776084905,raw_lidar_xy_decimated,14445,0.25,4.400810907409664,0.9967462789892696,RANSAC terrain fitness improvement was below threshold,False,0.005658598995069042,292,solution,199.99435424804688,-95.34623718261719,-1.931640625,49.397020908208475,1973.1345703154802
none,,,,,DARCES has no pose estimate,,,,,,,,,,,293,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,294,darces_unavailable,,,,,
darces,-93.46863099625773,181.27900423070565,-144.09457139785246,-1975.1004656404257,,-0.20463218823941826,-0.0026338829522811746,raw_lidar_xy_decimated,13989,0.25,3.5443487673425125,0.998355851025806,RANSAC terrain fitness improvement was below threshold,False,0.0056584490012028255,295,solution,199.9969024658203,-98.36065673828125,-1.9080810546875,49.416097219722346,1973.1923845857382
none,,,,,DARCES has no pose estimate,,,,,,,,,,,296,darces_unavailable,,,,,
darces,-151.68145410539478,180.2037419228853,-146.3923768695635,-1975.0436171889305,,-0.19584840991748442,-0.016818584100277312,raw_lidar_xy_decimated,12145,0.25,1.2688504196869985,0.9964594483326472,RANSAC terrain fitness improvement was below threshold,False,0.005793648000690155,297,solution,199.30152893066406,-100.09239959716797,-1.879150390625,50.08406297435168,1973.1644667983055
none,,,,,DARCES has no pose estimate,,,,,,,,,,,298,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,299,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,30,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,300,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,301,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,302,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,303,darces_unavailable,,,,,
darces,178.07493093620164,189.6925096599702,-133.24500478716374,-1975.0707141384482,,-0.15999226320631899,-0.010155411070637249,raw_lidar_xy_decimated,17417,0.25,2.5522005036418705,0.9973014870528794,RANSAC terrain fitness improvement was below threshold,False,0.005912623004405759,304,solution,192.24331665039062,-99.99674987792969,-1.7177734375,33.345960337225016,1973.3529407009482
none,,,,,DARCES has no pose estimate,,,,,,,,,,,305,darces_unavailable,,,,,
ransac,177.15378699999388,190.14344263735686,-100.63402387676146,-1975.795726909506,,-0.2287488917332579,0.05367933060835134,raw_lidar_xy_decimated,18584,0.25,2.9082780600126625,0.9978476108480413,,False,0.006064587003493216,306,solution,190.18507385253906,-100.00486755371094,-1.6759033203125,0.6305321854687528,1974.1198235891934
none,,,,,DARCES has no pose estimate,,,,,,,,,,,307,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,308,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,309,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,31,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,310,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,311,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,312,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,313,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,314,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,315,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,316,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,317,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,318,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,319,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,32,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,320,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,321,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,322,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,323,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,324,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,325,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,326,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,327,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,328,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,329,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,33,darces_unavailable,,,,,
none,,,,,DARCES has no pose estimate,,,,,,,,,,,330,darces_unavailable,,,,,
