checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,198,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,199,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,200,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,201,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,203,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,205,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,208,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,211,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,212,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,215,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,218,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,223,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,228,skipped_insufficient_features,
