resolution,site,truth_x_m,truth_y_m,truth_z_m,darces_status,darces_available,darces_source,darces_x_m,darces_y_m,darces_z_m,darces_heading_deg,darces_xy_error_m,darces_z_error_m,darces_heading_error_deg,ransac_status,ransac_available,ransac_source,ransac_x_m,ransac_y_m,ransac_z_m,ransac_heading_deg,ransac_xy_error_m,ransac_z_error_m,ransac_heading_error_deg,moga_status,moga_available,moga_source,moga_x_m,moga_y_m,moga_z_m,moga_heading_deg,moga_xy_error_m,moga_z_error_m,moga_heading_error_deg,darces_to_ransac_error_reduction_m,darces_to_ransac_result,ransac_to_moga_error_reduction_m,ransac_to_moga_result,darces_to_moga_error_reduction_m,darces_to_moga_result,best_available_stage
0p5m,17,-102.15924835205078,-266.02862548828125,3.638662815093994,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,18,-131.5979461669922,-290.22393798828125,5.277122974395752,solution,True,,890.0251051700117,593.0945434229814,-15.860376358032227,-137.70442918972896,1350.54255713244,21.13749933242798,1.4193998508196728,solution,True,ransac,887.8113911954161,588.0453483922443,-15.452794432640076,-140.2656809833943,1345.5676632934599,20.729917407035828,1.1418519428456761,solution,True,ransac,887.9232183140714,588.3631822992758,-15.452794432640076,-139.13584248785187,1345.859848855001,20.729917407035828,0.012013447303230859,4.974893838980051,improved,-0.29218556154114594,worsened,4.6827082774389055,improved,RANSAC
0p5m,19,-162.78665161132812,-310.0521240234375,5.476531028747559,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,20,-194.00518798828125,-337.96356201171875,6.880199909210205,solution,True,,-190.51039558494875,-335.63909215302226,7.445396423339844,-138.68713849204354,4.1972293321164855,0.5651965141296387,1.6671312998892063,solution,True,darces,-190.51039558494875,-335.63909215302226,7.445396423339844,-138.68713849204354,4.1972293321164855,0.5651965141296387,1.6671312998892063,solution,True,darces,-187.30503880314527,-335.7958207869577,7.445396423339844,-137.1211988012521,7.042094938340936,0.5651965141296387,0.10119160909776871,0.0,unchanged,-2.8448656062244506,worsened,-2.8448656062244506,worsened,DARCES
0p5m,21,-211.0142364501953,-352.2628173828125,5.4391608238220215,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,22,-236.06866455078125,-371.45111083984375,5.889065742492676,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,23,-252.51278686523438,-377.9277648925781,6.394556045532227,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,24,-279.89703369140625,-394.0205078125,5.653914928436279,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,25,-301.57952880859375,-399.9701232910156,3.864340305328369,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,26,-312.87744140625,-352.31488037109375,5.095863342285156,solution,True,,-312.08200042034485,-353.96018055908314,5.636096902191639,95.41513447104738,1.8274952997629508,0.5402335599064827,0.7725102667152726,solution,True,darces,-312.08200042034485,-353.96018055908314,5.636096902191639,95.41513447104738,1.8274952997629508,0.5402335599064827,0.7725102667152726,solution,True,darces,-312.84510910362724,-356.21064092266886,5.636096902191639,94.63180341119646,3.8958947179052057,0.5402335599064827,0.010820793135669022,0.0,unchanged,-2.068399418142255,worsened,-2.068399418142255,worsened,DARCES
