cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,feature_count_npz,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,log10_hypotheses,median_abs_elevation_angle_deg,median_feature_range_m,median_sigma_z_m,moga_delta_error_m,moga_xy_error_m,overlap,profile,ransac_delta_error_m,ransac_xy_error_m,runtime_s,selected_fraction,site,stage_to_dem_vertical_offset_m,status,terrain_mae_m,truth_x_m,truth_y_m,truth_z_m,truth_z_stage_m,xy_error_m,z_error_m
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,18838,0.25,,-0.08029335980524611,6,0.0,5.589301538328156,109.98834853065101,0.699965721767322,nan,,,0p5m,nan,nan,0.04317492799600586,0.0,147,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,19217,0.25,,0.09430013246914419,6,0.0,5.507165519249789,110.9583433401854,0.6949558289826616,nan,,,0p5m,nan,nan,0.09764164299122058,0.0,149,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,22059,0.25,,-0.2464566338975055,5,0.0,5.298751423356566,118.73763093476305,0.6819397898633334,nan,,,0p5m,nan,nan,0.04358483900432475,0.0,150,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,22088,0.25,,0.3265598767191461,7,0.0,6.126791386646233,105.5349468185776,0.7335245978362336,nan,,,0p5m,nan,nan,0.17385140698752366,0.0,151,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,20699,0.25,,-0.001214105516800747,5,0.0,6.638998220259047,108.49251126229865,0.7672598602914231,nan,,,0p5m,nan,nan,0.049657632000162266,0.0,156,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,20676,0.25,,0.04252251845663024,6,0.0,6.743626425154556,106.70572936082851,0.7746655668029816,nan,,,0p5m,nan,nan,0.0015387430030386895,0.0,157,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,18970,0.25,,-0.10491516470180341,5,0.0,6.509647429961609,112.01841366489708,0.7586207810792372,nan,,,0p5m,nan,nan,0.0014254289999371395,0.0,158,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,18479,0.25,,0.03438748729898099,5,0.0,6.712614797976879,111.05685480869697,0.7722110962201765,nan,,,0p5m,nan,nan,0.022831013004179113,0.0,159,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,18425,0.25,,-0.9253907114125379,5,0.0,6.28414833612145,116.29542123402796,0.7437512144910937,nan,,,0p5m,nan,nan,0.0013336270058061928,0.0,161,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,17669,0.25,,-1.007605617047581,5,0.0,7.2341457341441044,133.72406290567153,0.8079676111877436,nan,,,0p5m,nan,nan,0.02809374600474257,0.0,162,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,19702,0.25,,-51.6079892466221,4,0.0,6.716066023127959,116.6997191435157,0.7747361911909925,nan,,,0p5m,nan,nan,0.013833741992129944,0.0,164,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,18371,0.25,,-47.749698636822885,4,0.0,6.834056710753854,113.89760414740019,0.7831531113523422,nan,,,0p5m,nan,nan,0.001221497994265519,0.0,165,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,18895,0.25,,-27.649919026529766,6,0.0,7.4202608019001755,107.14275147921393,0.8221019873553966,nan,,,0p5m,nan,nan,0.03797692999069113,0.0,168,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,18963,0.25,,0.11832103500359865,5,0.0,6.791895869641691,122.36267813348971,0.7775707358779334,nan,,,0p5m,nan,nan,0.009288591987569816,0.0,169,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,21128,0.25,,-0.22209378960778053,6,0.0,7.828607284342543,103.25274038565138,0.8501357616852858,nan,,,0p5m,nan,nan,0.013823949004290625,0.0,172,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,26334,0.25,,-47.31333153584155,6,0.0,7.083990705095258,127.95987508033663,0.7989809740100264,nan,,,0p5m,nan,nan,0.08547471099882387,0.0,175,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,29546,0.25,,-44.92199332715446,6,0.0,7.72208089794985,128.9439755572062,0.8426256038153894,nan,,,0p5m,nan,nan,0.0840427740040468,0.0,177,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,27106,0.25,,-45.158954144236574,7,0.0,7.3066912429390625,129.7849182301241,0.8130312617565936,nan,,,0p5m,nan,nan,0.11496520398941357,0.0,180,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,29192,0.25,,-45.05965179376306,6,0.0,7.888628129198077,131.05335511909328,0.8543810833923913,nan,,,0p5m,nan,nan,0.09772962900751736,0.0,181,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,18106,0.25,,-1.3980974349744029,7,0.0,8.079710187509901,120.30845772430133,0.8682249702456002,nan,,,0p5m,nan,nan,0.11867463801172562,0.0,187,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,14451,0.25,,-45.04879182873569,5,0.0,8.043952649658273,130.69286514573014,0.8656246864205018,nan,,,0p5m,nan,nan,0.0013402899930952117,0.0,194,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,12962,0.25,,-44.63189395561606,5,0.0,7.722534879666322,131.16258994088216,0.8424508800606603,nan,,,0p5m,nan,nan,0.027249256003415212,0.0,195,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,11134,0.25,,-19.755018122705007,6,0.0,8.078096301198439,138.08960212168722,0.8683835920902363,nan,,,0p5m,nan,nan,0.05134213100245688,0.0,198,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,11806,0.25,,-43.35935116504697,3,0.0,6.435919383634324,163.24712861180745,0.7537319694970915,nan,,,0p5m,nan,nan,0.0298442469938891,0.0,199,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,11766,0.25,,-51.920002781545676,4,0.0,8.367968003260547,127.70830471464556,0.8894329877693937,nan,,,0p5m,nan,nan,0.0013596719945780933,0.0,200,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,13771,0.25,,-17.736053185170473,4,0.0,8.551773925449785,107.2094235550856,0.9030152189169516,nan,,,0p5m,nan,nan,0.01535911500104703,0.0,201,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,1,,,,,,-25.06032227546084,1,0.0,8.817800688534314,121.77078877957554,0.9228241350803682,nan,,,0p5m,nan,nan,,0.0,203,,skipped_insufficient_features,nan,,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,16425,0.25,,-53.63188288352155,3,0.0,8.1371383671012,138.12539592703436,0.8724101932233946,nan,,,0p5m,nan,nan,0.001322055992204696,0.0,204,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,2,,,,,,-44.58542508273986,2,0.0,8.166859366635144,144.476560162133,0.8759661851503022,nan,,,0p5m,nan,nan,,0.0,208,,skipped_insufficient_features,nan,,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,22173,0.25,,-44.493046080957896,3,0.0,7.392679193433865,167.48320811353,0.8190602449774455,nan,,,0p5m,nan,nan,0.0012584369978867471,0.0,209,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,21575,0.25,,-45.004129897932444,3,0.0,8.394289230959632,127.85000977708215,0.8912844721997258,nan,,,0p5m,nan,nan,0.0012672769953496754,0.0,211,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,2,,,,,,-45.226195919365196,2,0.0,8.449225951336134,99.73406759429827,0.8953491594998462,nan,,,0p5m,nan,nan,,0.0,212,,skipped_insufficient_features,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,21428,0.25,,-45.1445106478819,5,0.0,8.069049437133526,129.45510804908395,0.867449267142735,nan,,,0p5m,nan,nan,0.11131535899767186,0.0,213,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,20443,0.25,,-45.24332247813931,3,0.0,7.450637669747678,166.95695553046,0.8231402667419694,nan,,,0p5m,nan,nan,0.0012576190056279302,0.0,215,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,20252,0.25,,-44.923426990035885,4,0.0,7.863235315953671,134.78915589041503,0.8526863100983904,nan,,,0p5m,nan,nan,0.08452569200017024,0.0,216,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,17500,0.25,,4.497228635513646,4,0.0,8.126378959783652,156.72174815267238,0.8718705803609925,nan,,,0p5m,nan,nan,0.0012366080045467243,0.0,218,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,17196,0.25,,2.5919917269129797,4,0.0,8.009392048540118,155.84753559255495,0.8633980626915211,nan,,,0p5m,nan,nan,0.0012604390067281201,0.0,219,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,16059,0.25,,-27.5843840814309,5,0.0,8.437034595611742,153.38880337234528,0.8944425977611676,nan,,,0p5m,nan,nan,0.03216725299716927,0.0,221,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,17297,0.25,,-48.255786660187866,5,0.0,8.47867721427091,155.9186486601266,0.8975248059075345,nan,,,0p5m,nan,nan,0.12922969499777537,0.0,223,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,16125,0.25,,-45.19400440486166,4,0.0,7.556837029547672,165.1029302332657,0.830694486145809,nan,,,0p5m,nan,nan,0.0012291979946894571,0.0,224,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,19046,0.25,,-44.54586364835258,4,0.0,8.18780276936021,160.82590465054824,0.8761595471249671,nan,,,0p5m,nan,nan,0.011139350986923091,0.0,226,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,20994,0.25,,-45.19576653348243,6,0.0,8.340713641596855,159.09669446918514,0.8874397028397868,nan,,,0p5m,nan,nan,0.03771288199641276,0.0,227,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,2,,,,,,-44.192601779328875,2,0.0,8.60956878639566,91.50711557032072,0.9075208363299696,nan,,,0p5m,nan,nan,,0.0,238,,skipped_insufficient_features,nan,,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,16762,0.25,,-95.901946483427,3,0.0,7.895970813135356,147.8601535235237,0.8549102014974808,nan,,,0p5m,nan,nan,0.02261512000404764,0.0,242,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,1,,,,,,-137.16893425185307,1,0.0,8.781138642954982,25.69289785135184,0.9200723493905524,nan,,,0p5m,nan,nan,,0.0,244,,skipped_insufficient_features,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,31278,0.25,,-164.5539115510065,6,0.0,8.777419597662856,100.30978219985056,0.919974126642847,nan,,,0p5m,nan,nan,0.1531026659940835,0.0,250,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,30801,0.25,,-63.83204717351927,7,0.0,8.960838634449697,139.92721322173182,0.9335979401987076,nan,,,0p5m,nan,nan,0.49185009600478224,0.0,253,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,663,5.0,,21.41643342507076,8,0.0,2.3812675528897174,168.9651203271732,0.5420879542026167,nan,,,10m,nan,nan,0.021713216992793605,0.0,10,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,651,5.0,,45.4146948200915,7,0.0,2.1444442479239916,169.85287751463028,0.5339039109443072,nan,,,10m,nan,nan,0.002535678999265656,0.0,13,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,640,5.0,,44.5554176231704,6,0.0,2.591128583810631,170.4395956397505,0.549489158439458,nan,,,10m,nan,nan,0.006572797996341251,0.0,14,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,651,5.0,,44.95433990952211,13,0.0,2.398160663156039,168.0773631397161,0.542078317940853,nan,,,10m,nan,nan,0.08067106299859006,0.0,16,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,635,5.0,,44.80020466290187,8,0.0,2.973035393185546,171.0263137648707,0.5675127816779979,nan,,,10m,nan,nan,0.011881067999638617,0.0,18,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,634,5.0,,45.01641903321937,8,0.0,1.5991101014066529,152.07128718834872,0.5191798391805471,nan,,,10m,nan,nan,0.01035767600114923,0.0,23,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,658,5.0,,19.355451073282893,10,0.0,1.6888891631997804,170.4395956397505,0.5212815478802526,nan,,,10m,nan,nan,0.016635831008898094,0.0,24,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,607,5.0,,-0.16667110086677617,7,0.0,1.0114103603690092,157.00318468107582,0.5077320507330741,nan,,,10m,nan,nan,0.01392790199315641,0.0,30,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,607,5.0,,43.54897219830171,6,0.0,4.258401412897829,167.72001537518537,0.6312342231274245,nan,,,10m,nan,nan,0.00573019300645683,0.0,33,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,616,5.0,,-10.645208482925279,5,0.0,0.8042038948647177,115.10864433221339,0.5049018552525009,nan,,,10m,nan,nan,0.0038957309880061075,0.0,36,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,657,5.0,,0.9894447322646083,7,0.0,0.8635961075504909,166.88319268278636,0.5056485327571196,nan,,,10m,nan,nan,0.011045236009522341,0.0,39,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,695,5.0,,0.07915359413011744,10,0.0,1.1961221015925074,161.30365385338035,0.5112676599781377,nan,,,10m,nan,nan,0.029922554997028783,0.0,41,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,707,5.0,,29.259795057386466,7,0.0,1.7414017757952274,168.0773631397161,0.522597250438259,nan,,,10m,nan,nan,0.0077825490006944165,0.0,43,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,606,5.0,,-2.2412983266538062,8,0.0,0.769758638786453,157.22253765273126,0.5044928195016398,nan,,,10m,nan,nan,0.015827123002964072,0.0,53,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,628,5.0,,-7.701112172122993,10,0.0,2.4665678429845608,144.04483887311,0.5652814028446169,nan,,,10m,nan,nan,0.016614328997093253,0.0,54,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,496,5.0,,44.58257406094856,10,0.0,0.6813832285238262,140.45847917876517,0.5035890875728226,nan,,,10m,nan,nan,0.02731065999250859,0.0,61,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,407,5.0,,-11.690018913226197,7,0.0,0.8482709912145304,115.97413504743201,0.5054508795092925,nan,,,10m,nan,nan,0.005536120006581768,0.0,66,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,464,5.0,,0.3301456481838429,11,0.0,1.0382034204335089,121.03718436910205,0.5081438956504913,nan,,,10m,nan,nan,0.044164794991957024,0.0,69,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,502,5.0,,-0.1397815874948478,9,0.0,1.742081686261996,169.85287751463028,0.5226145283452567,nan,,,10m,nan,nan,0.016606567995040677,0.0,70,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,536,5.0,,-0.3085181092122478,4,0.0,4.416581720674768,167.16085977430777,0.6802196400710663,nan,,,10m,nan,nan,0.0007743289897916839,0.0,71,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,15,,raw_lidar_xy_decimated,568,5.0,,0.1682355351773335,15,0.0,1.811172489621495,151.82226450688975,0.5244024340734447,nan,,,10m,nan,nan,0.1245535909984028,0.0,72,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,593,5.0,,-0.4189489949718158,6,0.0,0.953422046116257,162.3242005444174,0.5069319686446503,nan,,,10m,nan,nan,0.009713545005070046,0.0,73,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,589,5.0,,-1.1292826878834028,7,0.0,3.751637386874038,137.2953021774598,0.5979069454533533,nan,,,10m,nan,nan,0.00913880999723915,0.0,76,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,537,5.0,,-0.977764438375635,10,0.0,3.3885444070843427,131.28402435044129,0.5812241572519696,nan,,,10m,nan,nan,0.02416841899685096,0.0,77,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,498,5.0,,0.8071539751741564,8,0.0,3.8231509341827072,128.94414084243596,0.6019598740751788,nan,,,10m,nan,nan,0.019941457008826546,0.0,79,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,495,5.0,,0.7635348912758074,14,0.0,1.4101042488755464,123.3604509825188,0.5149314960590932,nan,,,10m,nan,nan,0.08331287799228448,0.0,80,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,22,,raw_lidar_xy_decimated,508,5.0,,0.3186492843369334,22,0.0,3.166996415935899,141.95025864632,0.5715044900682528,nan,,,10m,nan,nan,0.4869731809885707,0.0,82,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,516,5.0,,-0.3522399068460678,7,0.0,7.046641340367519,149.164338901763,0.7949790836043558,nan,,,10m,nan,nan,0.011046054991311394,0.0,83,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,544,5.0,,-0.3453293507419563,10,0.0,1.6534239801010622,149.65283969432645,0.5208622725323839,nan,,,10m,nan,nan,0.016944882008829154,0.0,84,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,622,5.0,,0.22409871341562324,11,0.0,4.482803784780922,96.17692030835673,0.6353447249823018,nan,,,10m,nan,nan,0.05377591498836409,0.0,87,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,649,5.0,,-0.001453835467480003,11,0.0,6.051177586121501,117.6860229593982,0.7286557813277109,nan,,,10m,nan,nan,0.05064811099146027,0.0,88,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,692,5.0,,-0.1696399900727368,9,0.0,8.30314720729448,127.47548783981962,0.8845701993491873,nan,,,10m,nan,nan,0.01934356700803619,0.0,90,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,757,5.0,,0.13388442503061293,13,0.0,8.340481100392031,135.09256086106296,0.8873172903201689,nan,,,10m,nan,nan,0.08039687799464446,0.0,97,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,781,5.0,,-0.016346699993469542,13,0.0,7.027416749010268,120.20815280171308,0.7936556373998547,nan,,,10m,nan,nan,0.10701266500109341,0.0,98,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,792,5.0,,0.4457712235792012,14,0.0,7.866207169478734,154.01149269230658,0.8535194748091528,nan,,,10m,nan,nan,0.11186644599365536,0.0,100,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,820,5.0,,-0.09070152651350882,9,0.0,4.372305067369721,136.56500283747664,0.629405863780314,nan,,,10m,nan,nan,0.03424935399380047,0.0,103,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,16,,raw_lidar_xy_decimated,737,5.0,,0.5353604626810283,16,0.0,7.209630207543217,148.82838147546897,0.8148389299670913,nan,,,10m,nan,nan,0.1538896889978787,0.0,104,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,341,5.0,,10.224014118555395,8,0.0,3.4824941010220933,80.6844721801916,0.5881137555054446,nan,,,10m,nan,nan,0.020472219010116532,0.0,105,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,827,5.0,,-5.4984406956167975,8,0.0,7.399173176963313,108.60705233872939,0.8195185308323741,nan,,,10m,nan,nan,0.023821189999580383,0.0,106,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,834,5.0,,-5.527717642721197,14,0.0,7.982850306115136,112.9922350829142,0.861293002453031,nan,,,10m,nan,nan,0.1233859490021132,0.0,107,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,813,5.0,,0.17549991037541424,14,0.0,5.083831943952834,125.40079971271763,0.6697557079702647,nan,,,10m,nan,nan,0.11066735698841512,0.0,110,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,781,5.0,,0.4013755049303118,11,0.0,5.108824266098857,120.20815280171308,0.6706875584604557,nan,,,10m,nan,nan,0.03783473899238743,0.0,113,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,728,5.0,,1.0140002198286726,13,0.0,6.2471465998069995,127.47548783981962,0.7413351906843969,nan,,,10m,nan,nan,0.09239148799679242,0.0,116,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,12,,raw_lidar_xy_decimated,652,5.0,,-0.10116940700685847,12,0.0,5.568656729874132,144.35501783908936,0.6987259794378831,nan,,,10m,nan,nan,0.05365078800241463,0.0,121,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,654,5.0,,-0.2270786969332281,6,0.0,7.097138669221888,130.95299899685037,0.8070886179167585,nan,,,10m,nan,nan,0.005693486993550323,0.0,122,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,16,,raw_lidar_xy_decimated,674,5.0,,-0.23968345675788988,16,0.0,5.614332190096787,138.93612275368076,0.7012325360313847,nan,,,10m,nan,nan,0.16643088399723638,0.0,123,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,772,5.0,,0.999109564094237,14,0.0,8.278877884062785,93.52768475322671,0.883787606952521,nan,,,10m,nan,nan,0.15643701898807194,0.0,128,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,728,5.0,,-0.2911486619980697,7,0.0,6.94126982592497,155.08062419270823,0.7877444221740868,nan,,,10m,nan,nan,0.012667008995776996,0.0,132,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,15,,raw_lidar_xy_decimated,724,5.0,,-0.1834522893526085,15,0.0,9.170379036518126,120.20815280171308,0.9494865344411013,nan,,,10m,nan,nan,0.16865160599991214,0.0,134,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,10,,raw_lidar_xy_decimated,694,5.0,,-28.37816933253156,10,0.0,9.109552243745876,136.5630396247605,0.9448691474195863,nan,,,10m,nan,nan,0.030656004004413262,0.0,138,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,17,,raw_lidar_xy_decimated,692,5.0,,-51.36699962412441,17,0.0,8.62951315117485,127.47548783981962,0.9087342667049846,nan,,,10m,nan,nan,0.3366584019968286,0.0,139,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,15,,raw_lidar_xy_decimated,777,5.0,,-50.19953007293755,15,0.0,5.017052039637961,134.35028842544403,0.6653351016330087,nan,,,10m,nan,nan,0.2542979990103049,0.0,140,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,11,,raw_lidar_xy_decimated,671,5.0,,-0.041409577231133726,11,0.0,7.768840977072253,76.48529270389177,0.8457668678117721,nan,,,10m,nan,nan,0.059550035002757795,0.0,146,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,18,,raw_lidar_xy_decimated,674,5.0,,-0.08029335980524611,18,0.0,7.363752017405257,128.25518342272952,0.817120211953418,nan,,,10m,nan,nan,0.22988166200229898,0.0,147,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,15,,raw_lidar_xy_decimated,688,5.0,,0.09430013246914419,15,0.0,9.003719099207919,136.56500283747664,0.9368392740689103,nan,,,10m,nan,nan,0.1549589579954045,0.0,149,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,17,,raw_lidar_xy_decimated,738,5.0,,-0.2464566338975055,17,0.0,8.208620769347245,127.47548783981962,0.8776350737803721,nan,,,10m,nan,nan,0.23228948899486568,0.0,150,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,782,5.0,,0.3265598767191461,14,0.0,8.598240466225809,126.28772393589384,0.9064184774649207,nan,,,10m,nan,nan,0.15490790399780963,0.0,151,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,858,5.0,,-0.001214105516800747,14,0.0,7.737743867523257,131.1240170139175,0.8435592591095119,nan,,,10m,nan,nan,0.12879388200235553,0.0,156,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,13,,raw_lidar_xy_decimated,860,5.0,,0.04252251845663024,13,0.0,8.524393302916078,125.89678312014172,0.9009147775941603,nan,,,10m,nan,nan,0.09313610999379307,0.0,157,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,841,5.0,,-0.10491516470180341,14,0.0,8.634567097913944,106.06182650165334,0.909118712443407,nan,,,10m,nan,nan,0.11557519598864019,0.0,158,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,16,,raw_lidar_xy_decimated,802,5.0,,0.03438748729898099,16,0.0,8.8510384290459,120.50271372617755,0.9253234026864612,nan,,,10m,nan,nan,0.19414108600176405,0.0,159,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,12,,raw_lidar_xy_decimated,805,5.0,,-0.9253907114125379,12,0.0,7.885243300067083,125.46971070213732,0.8541398789941406,nan,,,10m,nan,nan,0.09424107300583273,0.0,161,,no_solution,nan,,,,,,
,,,,,,,,,,,,,,14,,raw_lidar_xy_decimated,800,5.0,,-1.007605617047581,14,0.0,7.893744413692785,152.4442269628687,0.8550141664988643,nan,,,10m,nan,nan,0.1152617019979516,0.0,162,,no_solution,nan,,,,,,
