abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
3.285782094692112,no_solution,1,10m,15.811388300841896,0,0.7613136428813914,51
1.43162635204799,no_solution,2,10m,35.35533905932738,0,0.5589803042405019,51
1.5599991722901714,no_solution,0,10m,57.0087712549569,0,0.569357768589629,54
1.9106301191645663,no_solution,1,10m,38.07886552931954,0,0.6010684699397375,54
1.8433891926380461,no_solution,2,10m,29.154759474226502,0,0.5946284741122674,54
0.9348394124961122,no_solution,3,10m,49.49747468305833,0,0.5259524644618712,54
1.1493431344312273,no_solution,4,10m,38.07886552931954,0,0.5387489609390773,54
1.4515271099944287,no_solution,0,10m,45.27692569068709,0,0.5605428245411531,77
0.6563435533306435,no_solution,1,10m,25.495097567963924,0,0.5129558131707609,77
0.1620128703933372,no_solution,2,10m,73.824115301167,0,0.5007989309585953,77
1.4141582137749866,no_solution,0,10m,45.27692569068709,0,0.5576230486837578,89
0.7554364448046456,no_solution,1,10m,51.478150704935004,0,0.5170938506910765,89
0.1903957446201478,no_solution,2,10m,88.60022573334675,0,0.5011030460017094,89
0.17083025787412282,no_solution,3,10m,87.46427842267951,0,0.5008881807191266,89
0.8208972537928888,no_solution,0,10m,127.47548783981962,0,0.5201251134442139,95
1.6724357870062871,no_solution,1,10m,45.27692569068709,0,0.5790087869936574,95
1.121981228044315,no_solution,2,10m,51.478150704935004,0,0.5369881950166915,95
0.7838573881716983,no_solution,3,10m,35.35533905932738,0,0.5183811503707,95
0.005350330535325918,no_solution,4,10m,71.06335201775947,0,0.5000008719981928,95
1.812147189613218,no_solution,0,10m,47.43416490252569,0,0.591691959706422,103
1.075933484246417,no_solution,1,10m,43.01162633521314,0,0.5341084209443571,103
0.18610510312498707,no_solution,2,10m,115.97413504743201,0,0.501053942392513,103
0.13420105401310886,no_solution,3,10m,106.06601717798213,0,0.5005483149815816,103
1.4324037404094303,no_solution,0,10m,107.00467279516349,0,0.5590410172865078,117
0.9187066655835116,no_solution,1,10m,155.72411502397438,0,0.5250855034629198,117
1.4917313187104875,no_solution,2,10m,73.824115301167,0,0.563751728148408,117
1.9429801691588873,no_solution,3,10m,49.49747468305833,0,0.6042239113611759,117
2.4612896704750455,no_solution,4,10m,38.07886552931954,0,0.6593655085500735,117
0.6016707244492898,no_solution,5,10m,105.11898020814318,0,0.5109091843879374,117
1.848525156827792,no_solution,0,10m,85.14693182963201,0,0.595114630865175,136
1.251168862254955,no_solution,1,10m,107.00467279516349,0,0.5456195477665083,136
