cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,overlap,runtime_s,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
4,0,inf,inf,4,"[338, 268, 302, 243]","[13, 2, 11, 0]",5.431613810862875,0.48431560263355505,-98.76261553467299,-24.841504762042913,-177.0420451481836,1.4745717644691467,1283,-0.43851414920529463,raw_lidar_xy_decimated,1756,2.5,3.0513386974749324,-95.71127683719807,14,1.0,95.98488639299467,12,solution,-27.199756622314453,-174.37538146972656,1.2406376600265503,3.559838059585888,0.23393410444259644
4,0,inf,inf,3,"[358, 350, 379]","[4, 3, 7]",4.662695744711139,1.005894080755677,-97.20806632207378,-215.67677387460654,-275.12849724495476,7.746545314788818,686,-1.0376412893835674,raw_lidar_xy_decimated,1496,2.5,2.5855179233559795,-99.79358424542976,11,1.0,57.52483370300615,13,solution,-30.75284194946289,-198.97962951660156,2.7760562896728516,199.98877632248613,4.970489025115967
3,0,inf,inf,9,"[519, 460, 502, 499, 287, 439, 457, 515, 465]","[23, 12, 22, 16, 0, 4, 14, 25, 18]",12.344038135407972,1.2684909395242174,-131.6111393480903,-422.95385458276803,203.18914066522518,12.903483986854553,543,-1.6629496446574634,raw_lidar_xy_decimated,1827,2.5,0.32982201802960276,-131.9409613661199,27,1.0,100.32275223100442,14,solution,-50.64036178588867,-224.77685546875,3.8478145599365234,567.2497075940697,9.05566942691803
5,0,inf,inf,7,"[302, 304, 318, 268, 303, 254, 297]","[10, 12, 16, 1, 11, 0, 8]",10.92960894045503,0.2861165180280124,147.3484858838508,-8.687416643290351,5.405185919488815,0.738220751285553,1989,-0.1885292936929488,raw_lidar_xy_decimated,1607,2.5,1.1004223243413094,148.4489082081921,19,1.0,174.2577227599977,15,solution,-16.422508239746094,6.153733253479004,0.1715155839920044,7.771226744651327,0.5667051672935486
3,0,inf,inf,5,"[190, 191, 206, 237, 236]","[1, 0, 3, 5, 7]",6.2948707792936425,0.5123289783884953,-137.02223728114984,383.3352966118891,532.7584139239021,-5.336925745010376,136,-0.6450542597742834,raw_lidar_xy_decimated,719,2.5,1.3727713736156204,-138.39500865476546,8,1.0,10.422028806002345,16,solution,-178.57537841796875,-323.9828796386719,6.217787742614746,1024.5727162128528,11.554713487625122
2,0,inf,inf,3,"[133, 385, 389]","[0, 6, 3]",8.07833328512994,1.3528945333777016,-140.15558431740624,-351.751982229139,-357.6719814853997,10.194965362548828,9,-3.6972411332472728,raw_lidar_xy_decimated,1370,2.5,2.8650057789579932,-143.02059009636423,9,1.0,23.70303355299984,17,solution,-102.15924835205078,-266.02862548828125,3.638662815093994,265.88538414635275,6.556302547454834
3,0,inf,inf,6,"[101, 92, 81, 50, 100, 88]","[14, 11, 9, 3, 15, 10]",10.035829947581243,0.49863418247580793,-141.46281999687392,883.0577823749712,674.9708947900814,-14.948933601379395,860,-0.7662762156307514,raw_lidar_xy_decimated,1327,2.5,2.33899095632529,-139.12382904054863,17,0.881688018085908,134.61591625999426,18,solution,-131.5979461669922,-290.22393798828125,5.277122974395752,1400.4025537983975,20.226056575775146
3,0,inf,inf,4,"[413, 412, 348, 426]","[7, 6, 0, 2]",9.271518073626895,1.2244816016457263,-161.40017169116248,-404.1340882364779,-371.710436327627,7.510089695453644,161,-0.569550862261624,raw_lidar_xy_decimated,791,2.5,1.679259283344635,-163.07943097450712,9,1.0,13.126079526002286,19,solution,-162.78665161132812,-310.0521240234375,5.476531028747559,249.09904183222315,2.033558666706085
5,0,inf,inf,6,"[379, 391, 374, 389, 365, 348]","[9, 15, 2, 12, 0, 5]",6.372575268958512,0.6874249112464541,-139.91924239920587,-191.72043953386847,-337.6412173463392,7.3809075355529785,2094,-0.11321291098610253,raw_lidar_xy_decimated,1477,2.5,2.8992352070515324,-137.02000719215434,18,1.0,160.14814343099715,20,solution,-194.00518798828125,-337.96356201171875,6.880199909210205,2.307375475131915,0.5007076263427734
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,1023,2.5,,-139.50755383711078,5,,1.6686315719998674,21,no_solution,,,,,
5,0,inf,inf,6,"[374, 389, 365, 403, 391, 348]","[2, 4, 0, 10, 8, 1]",7.727937173378217,0.6492994506619668,-152.67105036199203,-234.85511560199404,-369.8730020819434,6.5012407302856445,400,-0.0938427598392404,raw_lidar_xy_decimated,1251,2.5,1.9474716943243777,-154.6185220563164,12,1.0,41.08208603798994,22,solution,-236.06866455078125,-371.45111083984375,5.889065742492676,1.9907607347102971,0.6121749877929688
3,0,inf,inf,5,"[360, 406, 396, 364, 378]","[4, 10, 17, 11, 12]",12.388858460751674,1.1165164388695514,-156.2429464977688,-238.7418850590753,-245.18965814212788,6.672889471054077,1411,-0.9511599374712887,raw_lidar_xy_decimated,1292,2.5,2.6993292361659655,-158.94227573393476,18,1.0,111.68354468100006,23,solution,-252.51278686523438,-377.9277648925781,6.394556045532227,133.45052536520342,0.2783334255218506
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,2324,2.5,,-138.21486385709562,4,,0.008973127987701446,24,no_solution,,,,,
3,0,inf,inf,4,"[527, 516, 494, 522]","[8, 6, 1, 7]",11.304479965371527,1.1210059445507383,115.28593212312377,-689.1549492554813,-215.09017073502523,15.436053156852722,32,-2.3270371764840183,raw_lidar_xy_decimated,1858,2.5,1.1656576842787558,116.45158980740251,9,1.0,12.979408479004633,25,solution,-301.57952880859375,-399.9701232910156,3.864340305328369,429.41274246543605,11.571712851524353
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,1174,2.5,,94.64262420433211,16,,107.21831371700682,26,no_solution,,,,,
2,0,inf,inf,5,"[143, 136, 124, 138, 123]","[10, 2, 12, 16, 11]",11.079823217147572,0.7346385305295036,162.426196099988,596.9069891670827,206.8608505264334,-12.036744475364685,2157,-0.5519998679751715,raw_lidar_xy_decimated,1244,2.5,2.8094478635963753,165.23564396358438,20,1.0,159.1189534629957,27,solution,-355.8419494628906,-339.0829162597656,6.069794654846191,1098.0824816712286,18.106539130210876
4,0,inf,inf,5,"[385, 436, 348, 466, 407]","[8, 13, 2, 14, 9]",13.271014897511698,0.7361097992712112,-148.16805916672,-397.822906292524,-346.01344991199755,7.315399169921875,2158,-0.38517323780047585,raw_lidar_xy_decimated,1524,2.5,1.969796234733053,-146.19826293198696,16,1.0,114.03391682199435,28,solution,-390.8143615722656,-362.02740478515625,6.942140579223633,17.48045908365752,0.3732585906982422
